,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
15,0.50116,0.1,2,0.27564,0.29234,0.70998,15,2.59768,0.64,0.3174,0.81856,5,2D1U,2.0,True,0.284,1,True,right,0.25058,1.7726,2.5064,0.7338,0.0644,0.9811,0.9168,A
16,0.50116,0.1,2,0.22552,0.24223,0.50951,16,1.57865,-0.8,-0.40093,0.10023,5,lapse_rate,1.0,True,0.402,0,False,left,0.0,1.3965,1.4131,0.0166,0.1381,0.8055,0.6674,A
17,0.50116,1.2,1,0.36752,0.34246,0.76844,17,2.77308,0.586,0.29234,0.7935,5,2D1U,1.0,True,0.129,2,True,left,-0.16705,0.3024,1.2364,0.934,2.0194,2.4945,0.4751,A
18,0.50116,0.1,1,0.22552,0.29234,0.70998,18,2.63109,0.8,0.40093,0.90209,5,lapse_rate,2.0,False,1.089,0,False,right,0.25058,0.1437,1.2104,1.0667,1.7106,2.627,0.9164,A
19,0.50116,1.2,1,0.42599,0.22552,0.50951,19,1.82923,-0.67,-0.33411,0.16705,5,2U1D,2.0,True,0.639,1,False,right,0.0,0.355,0.6638,0.3088,1.105,1.7468,0.6418,A
20,0.50116,1.2,2,0.44269,0.27564,0.70998,20,2.0297,-0.8,-0.40093,0.10023,5,lapse_rate,1.0,True,0.661,0,False,left,-0.16705,1.7082,1.7334,0.0252,0.4576,0.9328,0.4752,A
21,0.50116,1.2,2,0.20882,0.44269,0.65986,21,1.97958,-0.67,-0.33411,0.16705,5,2U1D,1.0,True,1.291,1,False,left,0.25058,1.6353,1.7266,0.0912,0.0187,0.911,0.8922,A
22,0.50116,0.1,1,0.28399,0.23387,0.55963,22,2.37215,0.586,0.29234,0.7935,5,2D1U,2.0,False,0.52,2,True,right,0.0,0.2019,1.1602,0.9583,1.6359,2.3017,0.6658,A
23,0.50116,0.1,1,0.34246,0.39258,0.66821,23,2.72297,0.64,0.3174,0.81856,5,2D1U,1.0,True,0.878,3,True,left,-0.16705,0.2579,1.2413,0.9833,1.9082,2.4084,0.5002,A
24,0.50116,0.1,2,0.3174,0.22552,0.83527,24,2.78144,0.8,0.40093,0.90209,5,lapse_rate,2.0,True,0.25,0,False,right,0.25058,1.9396,2.7565,0.8169,0.1064,1.0233,0.9169,A
25,0.50116,0.1,1,0.3174,0.28399,0.57633,25,1.8877,-0.58,-0.29234,0.20882,5,2U1D,2.0,True,0.311,1,False,right,0.0,0.2298,0.6058,0.3761,1.0969,1.7645,0.6676,A
26,0.50116,0.1,1,0.35081,0.36752,0.88538,26,2.2051,-0.8,-0.40093,0.10023,5,lapse_rate,2.0,True,0.467,0,False,right,-0.16705,0.2623,0.5286,0.2663,1.4123,1.9122,0.5,A
27,0.50116,1.2,1,0.40928,0.25893,0.88538,27,2.87331,0.64,0.3174,0.81856,5,2D1U,2.0,False,0.466,3,True,right,0.25058,0.3419,1.2998,0.9579,1.9903,2.8824,0.8921,A
28,0.50116,1.2,1,0.28399,0.42599,0.70162,28,2.12158,-0.58,-0.29234,0.20882,5,2U1D,2.0,True,0.461,1,False,right,0.0,0.2144,0.5652,0.3508,1.1988,1.8404,0.6416,A
29,0.50116,1.2,2,0.25058,0.35081,0.67657,29,2.62274,0.694,0.35081,0.84362,5,2D1U,2.0,True,0.468,3,False,right,-0.16705,1.4788,2.2461,0.7673,0.2621,0.7374,0.4753,A
30,0.50116,0.1,2,0.29234,0.3174,0.84362,30,2.21345,-0.49,-0.24223,0.25893,5,2U1D,2.0,False,0.614,1,False,right,0.25058,1.9284,2.1033,0.1749,0.0871,1.0035,0.9164,A
31,0.50116,0.1,2,0.22552,0.41763,0.56798,31,1.81252,-0.8,-0.40093,0.10023,5,lapse_rate,2.0,False,0.899,0,False,right,0.0,1.4548,1.4715,0.0167,0.1381,0.8046,0.6665,A
