,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
86,0.50119,0.1,2,0.33413,0.41766,0.57637,86,1.92959,-0.8,-0.40095,0.10024,5,lapse_rate,1.0,True,0.283,0,False,left,0.0,1.4029,1.427,0.0241,0.4024,0.7602,0.3578,A
87,0.50119,1.2,1,0.30072,0.40931,0.86038,87,2.7148,0.286,0.142,0.6432,5,2D1U,1.0,True,0.796,7,False,left,-0.16706,0.2683,0.9853,0.717,1.8932,2.3016,0.4084,A
88,0.50119,1.2,1,0.27566,0.3926,0.46778,88,1.99642,-0.286,-0.142,0.35919,5,2U1D,2.0,True,0.211,11,True,right,0.2506,0.2373,0.6698,0.4325,0.9788,1.8031,0.8243,A
89,0.50119,0.1,2,0.35083,0.2506,0.60978,89,2.3556,0.286,0.142,0.6432,5,2D1U,2.0,True,0.686,7,False,right,-0.2506,1.3228,1.8892,0.5664,0.5392,0.6473,0.1081,A
90,0.50119,0.1,2,0.38425,0.3926,0.70167,90,2.3389,-0.286,-0.142,0.35919,5,2U1D,1.0,True,0.553,11,True,left,0.0,1.5727,1.8558,0.2831,0.448,0.8059,0.3579,A
91,0.50119,0.1,1,0.37589,0.2673,0.57637,91,2.6229,0.8,0.40095,0.90215,5,lapse_rate,1.0,True,0.365,0,False,left,-0.16706,0.4387,1.1968,0.7581,1.9223,2.1146,0.1924,A
92,0.50119,0.1,2,0.2673,0.21718,0.45943,92,2.06324,0.232,0.11694,0.61814,5,2D1U,2.0,True,0.249,8,True,right,0.2506,1.3421,1.8833,0.5411,0.2088,0.8168,0.608,A
93,0.50119,0.1,2,0.22554,0.44272,0.80191,93,2.0716,-0.8,-0.40095,0.10024,5,lapse_rate,1.0,True,0.292,0,False,left,-0.2506,1.3867,1.4116,0.0249,0.4121,0.5198,0.1077,A
94,0.50119,0.1,2,0.21718,0.3926,0.74343,94,2.23865,-0.232,-0.11694,0.38425,5,2U1D,1.0,True,0.276,12,True,left,0.0,1.4491,1.7569,0.3078,0.2822,0.6403,0.358,A
95,0.50119,1.2,1,0.23389,0.30907,0.81861,95,2.4809,0.232,0.11694,0.61814,5,2D1U,1.0,True,0.284,8,True,left,-0.16706,0.1966,0.8887,0.6921,1.7554,2.1631,0.4077,A
96,0.50119,1.2,2,0.40931,0.33413,0.62649,96,2.25537,-0.232,-0.11694,0.38425,5,2U1D,1.0,True,0.311,12,True,left,0.2506,1.7357,2.077,0.3413,0.252,1.077,0.825,A
97,0.50119,0.1,1,0.29236,0.32577,0.40095,97,1.62051,-0.8,-0.40095,0.10024,5,lapse_rate,2.0,True,0.338,0,False,right,-0.2506,0.3536,0.312,-0.0417,0.9041,1.0123,0.1082,A
98,0.50119,0.1,2,0.30072,0.41766,0.61814,98,1.93795,-0.8,-0.40095,0.10024,5,lapse_rate,1.0,True,0.221,0,False,left,0.0,1.411,1.436,0.025,0.3692,0.7283,0.3591,A
99,0.50119,1.2,1,0.32577,0.43437,0.60978,99,2.46419,0.178,0.09189,0.59308,5,2D1U,1.0,True,0.232,8,False,left,-0.16706,0.2874,0.9537,0.6663,1.6129,2.0204,0.4075,A
100,0.50119,1.2,1,0.22554,0.44272,0.58472,100,2.16348,-0.178,-0.09189,0.40931,5,2U1D,2.0,True,0.217,12,False,right,0.2506,0.1926,0.6765,0.4839,1.101,1.9263,0.8254,A
101,0.50119,0.1,1,0.21718,0.30072,0.69332,101,1.81265,-0.8,-0.40095,0.10024,5,lapse_rate,2.0,True,0.134,0,False,right,-0.2506,0.2788,0.2372,-0.0417,1.1204,1.2289,0.1085,A
102,0.50119,0.1,1,0.22554,0.27566,0.63484,102,2.23031,0.178,0.09189,0.59308,5,2D1U,1.0,True,0.257,8,False,left,0.0,0.2943,0.744,0.4497,1.4438,1.8026,0.3588,A
103,0.50119,0.1,1,0.44272,0.35083,0.47613,103,2.18018,-0.178,-0.09189,0.40931,5,2U1D,1.0,False,0.291,12,False,left,-0.16706,0.505,0.7713,0.2664,1.3965,1.588,0.1915,A
104,0.50119,0.1,1,0.36754,0.2506,0.6432,104,2.32219,0.124,0.05847,0.55966,5,2D1U,1.0,True,0.348,8,False,left,0.2506,0.4301,0.8476,0.4175,1.4301,2.039,0.6089,A
105,0.50119,0.1,2,0.41766,0.21718,0.55131,105,2.07159,-0.232,-0.11694,0.38425,5,2U1D,1.0,True,0.372,13,True,left,-0.2506,1.3345,1.6429,0.3084,0.6096,0.7184,0.1088,A
106,0.50119,1.2,1,0.33413,0.28401,0.47613,106,2.49761,0.8,0.40095,0.90215,5,lapse_rate,1.0,True,0.216,0,False,left,0.0,0.3013,1.2761,0.9748,1.7176,2.2931,0.5755,A
107,0.50119,1.2,2,0.23389,0.37589,0.86873,107,2.53936,0.124,0.05847,0.55966,5,2D1U,1.0,False,0.775,8,False,left,-0.16706,1.5931,2.1093,0.5162,0.2848,0.6933,0.4084,A
108,0.50119,1.2,2,0.23389,0.40095,0.6432,108,2.16348,-0.232,-0.11694,0.38425,5,2U1D,1.0,True,0.125,13,True,left,0.2506,1.5728,1.9148,0.342,0.0727,0.8981,0.8254,A
109,0.50119,1.2,1,0.36754,0.44272,0.44272,109,2.65632,0.8,0.40095,0.90215,5,lapse_rate,1.0,True,0.269,0,False,left,-0.2506,0.3315,1.3066,0.9751,1.8391,2.1639,0.3248,A
110,0.50119,1.2,2,0.25895,0.31742,0.65155,110,2.63126,0.8,0.40095,0.90215,5,lapse_rate,2.0,True,0.284,0,False,right,0.0,1.4804,2.339,0.8587,0.2218,0.7967,0.5749,A
111,0.50119,1.2,2,0.30072,0.34248,0.68496,111,2.23866,-0.178,-0.09189,0.40931,5,2U1D,1.0,True,0.286,14,True,left,-0.16706,1.476,1.8426,0.3666,0.3508,0.7596,0.4088,A
112,0.50119,1.2,1,0.2506,0.24224,0.87709,112,2.4642,0.178,0.09189,0.59308,5,2D1U,1.0,True,0.324,9,True,left,0.2506,0.2184,0.8852,0.6668,1.6021,2.4271,0.825,A
113,0.50119,0.1,2,0.3926,0.22554,0.49284,113,2.02148,-0.178,-0.09189,0.40931,5,2U1D,1.0,True,0.358,14,True,left,-0.2506,1.2468,1.5801,0.3333,0.5796,0.6884,0.1088,A
114,0.50119,0.1,2,0.21718,0.27566,0.44272,114,2.3389,0.8,0.40095,0.90215,5,lapse_rate,2.0,True,0.29,0,False,right,0.0,1.1466,1.9719,0.8253,0.2803,0.6377,0.3574,A
115,0.50119,0.1,2,0.29236,0.42601,0.60978,115,2.42242,0.178,0.09189,0.59308,5,2D1U,1.0,False,0.279,9,True,left,-0.16706,1.3077,1.824,0.5163,0.4409,0.6321,0.1911,A
116,0.50119,0.1,1,0.31742,0.35083,0.72673,116,2.33054,-0.124,-0.05847,0.43437,5,2U1D,1.0,False,0.507,14,False,left,0.2506,0.3797,0.6719,0.2922,1.3384,1.9464,0.6079,A
117,0.50119,0.1,2,0.40095,0.20883,0.80191,117,2.01312,-0.8,-0.40095,0.10024,5,lapse_rate,1.0,True,0.346,0,False,left,-0.2506,1.5647,1.589,0.0243,0.5896,0.6976,0.108,A
118,0.50119,0.1,1,0.28401,0.35083,0.5346,118,2.28877,0.232,0.11694,0.61814,5,2D1U,1.0,True,0.295,9,False,left,0.0,0.3506,0.8261,0.4755,1.4259,1.7848,0.3589,A
119,0.50119,0.1,2,0.32577,0.3926,0.71002,119,2.02982,-0.8,-0.40095,0.10024,5,lapse_rate,1.0,True,0.334,0,False,left,-0.16706,1.4415,1.4662,0.0247,0.475,0.6664,0.1914,A
