,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
48,0.49721,0.1,1,0.32318,0.29004,0.54693,48,2.56062,0.8,0.39776,0.90326,5,lapse_rate,1.0,True,0.434,0,False,left,0.2486,0.458,1.0908,0.6328,1.6489,2.1239,0.475,A
49,0.49721,0.1,2,0.42262,0.32318,0.72923,49,2.64347,0.336,0.16574,0.67123,5,2D1U,2.0,True,0.276,4,False,right,0.0,1.6523,2.184,0.5316,0.5592,0.7848,0.2256,A
50,0.49721,0.1,2,0.40605,0.23203,0.82868,50,2.60205,0.282,0.14087,0.63808,5,2D1U,2.0,True,0.407,4,False,right,-0.16574,1.6527,2.1527,0.5,0.6274,0.6857,0.0583,A
51,0.49721,0.1,1,0.20717,0.44749,0.89497,51,2.37002,-0.354,-0.17402,0.32318,5,2U1D,2.0,True,0.258,2,False,right,0.2486,0.3391,0.389,0.0499,1.2976,1.7723,0.4747,A
52,0.49721,1.2,1,0.21546,0.43091,0.8784,52,2.12142,-0.8,-0.39776,0.09944,5,lapse_rate,2.0,True,0.19,0,False,right,0.0,0.1805,0.3476,0.1672,1.1977,1.7638,0.5661,A
53,0.49721,1.2,2,0.29832,0.3729,0.70437,53,2.19598,-0.354,-0.17402,0.32318,5,2U1D,2.0,False,0.157,2,False,right,-0.16574,1.4892,1.7805,0.2913,0.3475,0.7481,0.4005,A
54,0.49721,1.2,2,0.20717,0.42262,0.66294,54,2.42802,0.282,0.14087,0.63808,5,2D1U,2.0,True,0.174,4,False,right,0.2486,1.5668,2.1741,0.6073,0.0492,0.866,0.8168,A
55,0.49721,1.2,1,0.2486,0.29832,0.72095,55,2.66834,0.8,0.39776,0.90326,5,lapse_rate,1.0,True,0.359,0,False,left,0.0,0.2133,1.1885,0.9753,1.8796,2.4459,0.5662,A
56,0.49721,1.2,1,0.22374,0.2486,0.76238,56,2.34515,0.228,0.11601,0.61322,5,2D1U,1.0,True,0.592,4,False,left,-0.16574,0.1903,0.8747,0.6845,1.6908,2.0903,0.3995,A
57,0.49721,0.1,2,0.38119,0.39776,0.89497,57,2.46945,-0.408,-0.20717,0.29832,5,2U1D,1.0,True,0.424,3,True,left,0.2486,1.8967,2.055,0.1584,0.3885,0.8638,0.4752,A
58,0.49721,0.1,1,0.2486,0.29832,0.50549,58,1.64906,-0.8,-0.39776,0.09944,5,lapse_rate,2.0,True,0.625,0,False,right,0.0,0.3859,0.2117,-0.1742,0.8526,1.0773,0.2247,A
59,0.49721,0.1,2,0.29832,0.42262,0.7541,59,2.27057,-0.408,-0.20717,0.29832,5,2U1D,1.0,True,1.501,3,True,left,-0.16574,1.466,1.6249,0.1589,0.5159,0.5743,0.0584,A
60,0.49721,0.1,2,0.4392,0.24032,0.78724,60,2.57719,0.228,0.11601,0.61322,5,2D1U,1.0,False,0.459,4,False,left,0.2486,1.8525,2.3288,0.4762,0.4534,0.9286,0.4753,A
61,0.49721,0.1,1,0.21546,0.41434,0.62151,61,2.65178,0.8,0.39776,0.90326,5,lapse_rate,1.0,True,0.263,0,False,left,0.0,0.3457,0.9795,0.6338,1.7371,1.9629,0.2257,A
62,0.49721,1.2,1,0.33147,0.3149,0.67951,62,2.14627,-0.354,-0.17402,0.32318,5,2U1D,1.0,False,1.981,4,True,left,-0.16574,0.2969,0.6882,0.3914,1.4224,1.8225,0.4001,A
63,0.49721,0.1,2,0.33976,0.33976,0.6878,63,1.96397,-0.8,-0.39776,0.09944,5,lapse_rate,1.0,True,0.399,0,False,left,0.2486,1.6483,1.6065,-0.0417,0.3487,0.8232,0.4745,A
64,0.49721,1.2,2,0.29832,0.28175,0.50549,64,2.22085,0.282,0.14087,0.63808,5,2D1U,2.0,True,0.249,5,True,right,0.0,1.3753,1.9844,0.6091,0.2675,0.8342,0.5667,A
65,0.49721,1.2,1,0.27346,0.3729,0.71266,65,2.49431,0.282,0.14087,0.63808,5,2D1U,1.0,True,0.232,5,True,left,-0.16574,0.2379,0.9464,0.7086,1.7129,2.1131,0.4003,A
66,0.49721,0.1,2,0.2486,0.38119,0.87011,66,2.29543,-0.408,-0.20717,0.29832,5,2U1D,1.0,True,0.947,5,True,left,0.2486,1.7385,1.8966,0.1581,0.2547,0.73,0.4753,A
67,0.49721,0.1,2,0.3729,0.24032,0.64637,67,1.85624,-0.8,-0.39776,0.09944,5,lapse_rate,1.0,True,0.358,0,False,left,0.0,1.5186,1.4781,-0.0405,0.5106,0.7362,0.2257,A
68,0.49721,0.1,1,0.3729,0.38119,0.59665,68,2.46117,0.228,0.11601,0.61322,5,2D1U,1.0,True,2.113,6,True,left,-0.16574,0.5062,0.8478,0.3417,1.664,1.723,0.059,A
69,0.49721,1.2,2,0.3149,0.3729,0.61322,69,1.89767,-0.8,-0.39776,0.09944,5,lapse_rate,1.0,True,0.342,0,False,left,0.2486,1.6241,1.691,0.0669,0.1579,0.9747,0.8168,A
70,0.49721,0.1,2,0.29832,0.33976,0.88668,70,2.32029,-0.408,-0.20717,0.29832,5,2U1D,1.0,True,0.883,5,True,left,0.0,1.6812,1.8404,0.1593,0.4318,0.6568,0.225,A
71,0.49721,1.2,1,0.39776,0.40605,0.72095,71,2.34515,-0.354,-0.17402,0.32318,5,2U1D,2.0,True,0.159,6,True,right,-0.16574,0.3614,0.7532,0.3918,1.5289,1.928,0.3991,A
72,0.49721,1.2,2,0.27346,0.22374,0.47235,72,1.5662,-0.8,-0.39776,0.09944,5,lapse_rate,1.0,True,0.459,0,False,left,0.2486,1.4404,1.5072,0.0668,0.1148,0.932,0.8172,A
73,0.49721,1.2,1,0.40605,0.24032,0.66294,73,2.41974,0.228,0.11601,0.61322,5,2D1U,1.0,True,0.809,6,True,left,0.0,0.3772,1.0595,0.6823,1.6936,2.2603,0.5666,A
74,0.49721,1.2,1,0.32318,0.25689,0.79553,74,2.46117,0.174,0.08287,0.58836,5,2D1U,2.0,False,3.366,6,False,right,-0.16574,0.2904,0.9488,0.6584,1.7991,2.1984,0.3993,A
75,0.49721,0.1,1,0.20717,0.39776,0.69609,75,1.89767,-0.8,-0.39776,0.09944,5,lapse_rate,1.0,False,1.716,0,False,left,0.2486,0.3432,0.168,-0.1753,0.8758,1.3514,0.4756,A
76,0.49721,0.1,2,0.40605,0.39776,0.39776,76,2.02196,-0.354,-0.17402,0.32318,5,2U1D,1.0,True,0.501,6,True,left,0.0,1.2977,1.4812,0.1835,0.5398,0.7644,0.2246,A
77,0.49721,0.1,2,0.3149,0.42262,0.59665,77,2.73464,0.8,0.39776,0.90326,5,lapse_rate,2.0,True,0.285,0,False,right,-0.16574,1.3218,2.0887,0.7669,0.5307,0.5888,0.058,A
78,0.49721,0.1,1,0.39776,0.25689,0.77067,78,2.27057,-0.3,-0.14916,0.34804,5,2U1D,2.0,True,0.316,6,False,right,0.2486,0.5286,0.604,0.0754,1.387,1.8623,0.4754,A
79,0.49721,0.1,2,0.20717,0.35633,0.53035,79,2.20428,0.228,0.11601,0.61322,5,2D1U,2.0,True,0.266,7,True,right,0.0,1.2329,1.7073,0.4745,0.3406,0.5661,0.2255,A
80,0.49721,1.2,2,0.33147,0.38119,0.8121,80,2.63519,0.228,0.11601,0.61322,5,2D1U,2.0,True,1.392,7,True,right,-0.16574,1.6295,2.2126,0.5831,0.3801,0.7788,0.3987,A
81,0.49721,0.1,1,0.42262,0.44749,0.55521,81,2.02197,-0.8,-0.39776,0.09944,5,lapse_rate,1.0,False,0.959,0,False,left,0.2486,0.5558,0.3814,-0.1744,0.9484,1.4229,0.4745,A
82,0.49721,1.2,2,0.19888,0.41434,0.49721,82,1.95568,-0.3,-0.14916,0.34804,5,2U1D,1.0,True,1.315,6,False,left,0.0,1.2654,1.5819,0.3165,0.1655,0.732,0.5665,A
83,0.49721,1.2,1,0.43091,0.35633,0.63808,83,2.82579,0.8,0.39776,0.90326,5,lapse_rate,1.0,True,0.25,0,False,left,-0.16574,0.3991,1.3734,0.9743,2.0651,2.4659,0.4008,A
84,0.49721,1.2,1,0.20717,0.27346,0.60493,84,2.17113,0.174,0.08287,0.58836,5,2D1U,2.0,False,0.649,8,True,right,0.2486,0.1776,0.8359,0.6583,1.2867,2.1034,0.8167,A
85,0.49721,0.1,1,0.4392,0.29832,0.77067,85,2.3783,-0.246,-0.1243,0.3729,5,2U1D,2.0,True,0.94,6,False,right,0.0,0.5723,0.6722,0.0999,1.5803,1.8045,0.2242,A
86,0.49721,0.1,1,0.42262,0.25689,0.50549,86,2.29543,0.228,0.11601,0.61322,5,2D1U,1.0,True,0.483,9,True,left,-0.16574,0.559,0.9008,0.3418,1.6251,1.684,0.0589,A
87,0.49721,1.2,1,0.28175,0.3729,0.89497,87,2.14627,-0.8,-0.39776,0.09944,5,lapse_rate,2.0,True,0.321,0,False,right,0.2486,0.2479,0.4139,0.166,1.1565,1.9729,0.8164,A
88,0.49721,0.1,2,0.39776,0.28175,0.54693,88,2.09655,-0.246,-0.1243,0.3729,5,2U1D,1.0,True,0.559,6,False,left,0.0,1.4449,1.678,0.2331,0.5364,0.7606,0.2242,A
