,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
42,0.50129,1.2,2,0.30913,0.29242,0.71017,42,2.41456,0.2,0.10026,0.60155,5,2D1U,2.0,True,0.458,5,True,right,0.08355,1.5565,2.4229,0.8664,0.1311,0.9818,0.8507,A,0.27
43,0.50129,1.2,1,0.40939,0.25065,0.87726,43,2.99105,0.9,0.45116,0.95246,5,lapse_rate,1.0,True,0.375,0,False,left,-0.25065,0.272,1.4892,1.2172,2.3558,2.8724,0.5166,A,0.27
44,0.50129,1.2,1,0.31749,0.22558,0.46787,44,2.08872,0.16,0.08355,0.57649,5,2D1U,2.0,False,0.409,6,True,right,0.08355,0.181,1.0231,0.842,1.3144,2.1728,0.8584,A,0.27
45,0.50129,0.1,2,0.40939,0.31749,0.83549,45,2.43128,-0.26,-0.13368,0.36762,5,1D2U,1.0,True,1.109,2,False,left,-0.25065,1.6263,2.268,0.6417,0.402,0.9271,0.5251,A,0.275
46,0.50129,0.1,1,0.23394,0.40939,0.81878,46,1.98846,-0.95,-0.47623,0.02506,5,lapse_rate,2.0,True,0.358,0,False,right,0.08355,0.0968,0.3966,0.2998,1.0384,1.8967,0.8582,A,0.275
47,0.50129,0.1,1,0.43445,0.20887,0.47623,47,2.01352,-0.22,-0.10861,0.39268,5,1D2U,1.0,False,0.4,2,False,left,-0.25065,0.3008,0.9682,0.6674,1.4345,1.9597,0.5251,A,0.275
48,0.50129,1.2,1,0.36762,0.39268,0.73523,48,2.59837,0.2,0.10026,0.60155,5,2D1U,2.0,False,0.3,7,True,right,0.08355,0.2314,1.098,0.8665,1.6563,2.5065,0.8503,A,0.27
49,0.50129,1.2,1,0.27571,0.32584,0.71017,49,2.43127,0.24,0.11697,0.61826,5,2D1U,1.0,True,0.409,7,False,left,-0.25065,0.1371,1.0204,0.8833,1.7209,2.2371,0.5163,A,0.27
50,0.50129,0.1,1,0.24229,0.20052,0.69346,50,2.00518,-0.26,-0.13368,0.36762,5,1D2U,2.0,True,0.383,3,True,right,0.08355,0.1106,0.7524,0.6418,1.2699,2.1277,0.8578,A,0.275
51,0.50129,0.1,2,0.37597,0.45116,0.87726,51,2.82394,0.24,0.11697,0.61826,5,2D1U,1.0,False,0.391,7,False,left,-0.25065,1.6303,2.5217,0.8914,0.3639,0.8886,0.5246,A,0.275
52,0.50129,1.2,1,0.22558,0.22558,0.84384,52,2.43962,0.28,0.14203,0.64333,5,2D1U,2.0,False,0.358,7,False,right,0.08355,0.0947,1.0028,0.908,1.6693,2.5276,0.8584,A,0.27
53,0.50129,1.2,2,0.4261,0.38432,0.6851,53,2.36443,-0.26,-0.13368,0.36762,5,1D2U,1.0,True,0.375,3,True,left,-0.25065,1.4827,2.1155,0.6327,0.416,0.9328,0.5168,A,0.27
54,0.50129,0.1,1,0.26736,0.24229,0.66004,54,2.33102,0.32,0.15874,0.66004,5,2D1U,2.0,False,0.292,7,False,right,0.08355,0.1321,1.0654,0.9333,1.5494,2.4072,0.8578,A,0.275
55,0.50129,0.1,2,0.31749,0.31749,0.45116,55,2.26418,0.36,0.18381,0.67675,5,2D1U,2.0,True,0.2,7,False,right,-0.25065,1.148,2.098,0.95,0.3063,0.8308,0.5245,A,0.275
56,0.50129,1.2,2,0.24229,0.40103,0.40939,56,2.23075,0.36,0.18381,0.67675,5,2D1U,2.0,True,0.112,7,False,right,0.08355,1.1907,2.1323,0.9416,0.0658,0.9157,0.8499,A,0.27
57,0.50129,1.2,1,0.24229,0.20887,0.56813,57,1.91326,-0.22,-0.10861,0.39268,5,1D2U,1.0,False,1.092,4,True,left,-0.25065,0.106,0.764,0.6579,1.323,1.8399,0.5169,A,0.27
58,0.50129,0.1,2,0.20052,0.38432,0.55978,58,2.01353,-0.26,-0.13368,0.36762,5,1D2U,1.0,True,0.333,5,True,left,0.08355,1.3091,1.9514,0.6423,0.0262,0.8841,0.8579,A,0.275
