,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
599,0.50002,0.1,2,0.28335,0.22501,0.8167,599,2.3751,0.098,0.05,0.55002,5,2U1D,1.0,False,0.425,75,True,left,-0.25001,1.4727,1.8899,0.4172,0.5395,0.5227,-0.0168,A
600,0.50002,1.2,2,0.36668,0.24168,0.83337,600,2.65011,0.418,0.20834,0.70836,5,2D1U,2.0,True,0.237,76,False,right,0.08334,1.8106,2.4853,0.6747,0.2934,0.944,0.6506,A
601,0.50002,1.2,2,0.38335,0.24168,0.56669,601,2.26677,0.152,0.075,0.57503,5,2U1D,2.0,True,0.129,75,False,right,-0.25001,1.3939,1.9352,0.5413,0.4768,0.7942,0.3174,A
602,0.50002,0.1,1,0.40835,0.25001,0.88337,602,2.61678,0.152,0.075,0.57503,5,2U1D,1.0,True,0.234,75,False,left,0.08334,0.5436,0.8523,0.3087,1.8279,2.144,0.3161,A
603,0.50002,0.1,1,0.34168,0.39168,0.88337,603,2.82511,0.418,0.20834,0.70836,5,2D1U,1.0,True,0.222,76,False,left,-0.25001,0.4765,0.9172,0.4408,2.0591,2.0421,-0.017,A
604,0.50002,1.2,2,0.40002,0.20834,0.52502,604,2.31676,0.364,0.18334,0.68336,5,2D1U,2.0,True,0.215,76,False,right,0.08334,1.5332,2.1828,0.6496,0.3245,0.9748,0.6503,A
605,0.50002,1.2,2,0.30001,0.30835,0.77503,605,2.43343,0.098,0.05,0.55002,5,2U1D,2.0,True,0.433,76,True,right,-0.25001,1.5175,2.0339,0.5164,0.3919,0.7091,0.3173,A
606,0.50002,0.1,1,0.30001,0.32501,0.7667,606,2.5751,0.364,0.18334,0.68336,5,2D1U,1.0,True,0.722,76,False,left,0.08334,0.432,0.8485,0.4165,1.7075,2.0235,0.3161,A
607,0.50002,0.1,2,0.24168,0.35002,0.70836,607,2.45844,0.31,0.15834,0.65836,5,2D1U,2.0,True,0.249,76,False,right,-0.25001,1.3272,1.8523,0.5251,0.5024,0.486,-0.0164,A
608,0.50002,1.2,2,0.28335,0.35002,0.54169,608,2.2251,0.098,0.05,0.55002,5,2U1D,1.0,False,0.751,76,True,left,0.08334,1.4303,1.9464,0.5161,0.2049,0.8547,0.6498,A
609,0.50002,1.2,1,0.44169,0.35002,0.7417,609,2.60846,0.152,0.075,0.57503,5,2U1D,1.0,True,0.219,77,True,left,-0.25001,0.4067,1.0482,0.6415,1.8815,2.1978,0.3163,A
610,0.50002,0.1,1,0.39168,0.37502,0.42502,610,2.3501,0.31,0.15834,0.65836,5,2D1U,1.0,True,0.227,76,False,left,0.08334,0.5206,0.9125,0.3919,1.4294,1.746,0.3166,A
611,0.50002,0.1,1,0.40835,0.45002,0.61669,611,2.55011,0.152,0.075,0.57503,5,2U1D,1.0,True,0.329,77,True,left,-0.25001,0.5405,0.8487,0.3082,1.7231,1.7064,-0.0168,A
612,0.50002,1.2,2,0.44169,0.20834,0.56669,612,2.26676,0.098,0.05,0.55002,5,2U1D,2.0,True,0.236,78,True,right,0.08334,1.6135,2.13,0.5165,0.3635,1.0133,0.6497,A
613,0.50002,1.2,2,0.35002,0.43335,0.85837,613,2.69178,0.098,0.05,0.55002,5,2U1D,2.0,True,0.249,78,True,right,-0.25001,1.6452,2.1619,0.5167,0.4371,0.7534,0.3163,A
614,0.50002,0.1,2,0.32501,0.43335,0.48335,614,2.26675,0.044,0.025,0.52502,5,2U1D,2.0,True,0.111,78,False,right,0.08334,1.3495,1.7414,0.3919,0.4164,0.7333,0.3169,A
615,0.50002,0.1,1,0.38335,0.21668,0.45002,615,2.07509,0.044,0.025,0.52502,5,2U1D,1.0,True,0.978,78,False,left,-0.25001,0.5123,0.7708,0.2586,1.4792,1.4626,-0.0166,A
