,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
459,0.49781,0.1,2,0.35677,0.31528,0.41485,459,2.08252,-0.01,-0.0083,0.49781,5,2U1D,1.0,False,0.116,60,False,left,-0.08297,1.2644,1.7474,0.4831,0.381,0.8311,0.4501,A
460,0.49781,1.2,1,0.29039,0.43974,0.44803,460,2.43099,0.51,0.2572,0.75502,5,2D1U,2.0,False,0.217,56,True,right,0.16594,0.2064,1.1397,0.9333,1.4231,2.2648,0.8416,A
461,0.49781,1.2,2,0.38166,0.39825,0.89607,461,2.64671,-0.046,-0.02489,0.47292,5,2U1D,2.0,False,0.239,61,True,right,-0.08297,1.9157,2.299,0.3833,0.3404,0.9321,0.5917,A
462,0.49781,0.1,2,0.31528,0.28209,0.72183,462,2.27334,-0.082,-0.04148,0.45633,5,2U1D,1.0,True,0.41,61,False,left,0.16594,1.6563,2.0981,0.4417,0.2145,0.915,0.7005,A
463,0.49781,0.1,2,0.24061,0.29869,0.7965,463,2.60522,0.546,0.2738,0.77161,5,2D1U,2.0,True,0.182,57,True,right,-0.08297,1.5351,2.2939,0.7588,0.2684,0.7185,0.4501,A
464,0.49781,1.2,1,0.35677,0.39825,0.59738,464,2.62182,0.546,0.2738,0.77161,5,2D1U,2.0,False,0.242,57,True,right,0.16594,0.2742,1.2243,0.9501,1.6571,2.4993,0.8422,A
465,0.49781,1.2,1,0.29869,0.23231,0.50611,465,1.99125,-0.082,-0.04148,0.45633,5,2U1D,1.0,False,0.874,61,False,left,-0.08297,0.22,0.8528,0.6329,1.3202,1.9121,0.5918,A
466,0.49781,0.1,2,0.36506,0.23231,0.86288,466,2.3978,-0.118,-0.05808,0.43974,5,2U1D,1.0,True,0.344,61,False,left,0.16594,1.8453,2.2702,0.4249,0.2622,0.9619,0.6997,A
467,0.49781,0.1,2,0.33188,0.24061,0.69694,467,2.55545,0.582,0.29039,0.78821,5,2D1U,2.0,True,0.112,57,False,right,-0.08297,1.5237,2.2987,0.775,0.3572,0.8071,0.4499,A
468,0.49781,1.2,1,0.32358,0.40655,0.56419,468,2.23187,-0.118,-0.05808,0.43974,5,2U1D,1.0,False,0.353,61,False,left,0.16594,0.2414,0.858,0.6166,1.2576,2.0998,0.8422,A
469,0.49781,1.2,2,0.41485,0.30699,0.88777,469,2.53056,-0.154,-0.07467,0.42314,5,2U1D,1.0,True,0.225,61,False,left,-0.08297,1.9386,2.2714,0.3328,0.3716,0.9632,0.5916,A
470,0.49781,0.1,1,0.37336,0.20742,0.44803,470,1.94976,-0.154,-0.07467,0.42314,5,2U1D,1.0,False,0.542,61,False,left,0.16594,0.3567,0.815,0.4583,1.1651,1.8646,0.6995,A
471,0.49781,0.1,1,0.29039,0.29039,0.5393,471,2.4061,0.582,0.29039,0.78821,5,2D1U,1.0,True,0.182,57,False,left,-0.08297,0.2733,1.0979,0.8246,1.6648,2.1151,0.4503,A
472,0.49781,1.2,2,0.20742,0.2655,0.77161,472,2.51395,0.546,0.2738,0.77161,5,2D1U,2.0,True,0.384,58,True,right,0.16594,1.7424,2.4258,0.6834,0.0421,0.8841,0.842,A
473,0.49781,1.2,2,0.34847,0.2738,0.77161,473,2.6633,0.546,0.2738,0.77161,5,2D1U,2.0,True,0.387,58,True,right,-0.08297,1.7562,2.4393,0.6831,0.3057,0.8975,0.5918,A
474,0.49781,0.1,1,0.34017,0.39825,0.65546,474,2.29824,-0.19,-0.09127,0.40655,5,2U1D,2.0,True,0.4,61,False,right,0.16594,0.3257,0.7672,0.4415,1.3259,2.0257,0.6998,A
475,0.49781,0.1,2,0.21572,0.31528,0.46463,475,2.24846,0.51,0.2572,0.75502,5,2D1U,2.0,True,0.11,58,False,right,-0.08297,1.1718,1.9133,0.7415,0.2376,0.6884,0.4507,A
476,0.49781,1.2,2,0.32358,0.40655,0.72183,476,2.35632,-0.19,-0.09127,0.40655,5,2U1D,2.0,False,0.266,61,False,right,0.16594,1.8046,2.1212,0.3167,0.1538,0.9964,0.8426,A
477,0.49781,1.2,1,0.24061,0.2655,0.87118,477,2.63012,0.51,0.2572,0.75502,5,2D1U,1.0,True,0.292,58,False,left,-0.08297,0.1603,1.0942,0.934,1.9273,2.5189,0.5916,A
478,0.49781,0.1,1,0.41485,0.31528,0.5476,478,2.16549,-0.226,-0.11616,0.38995,5,2U1D,2.0,True,0.543,61,False,right,0.16594,0.4022,0.8271,0.425,1.2775,1.9772,0.6997,A
