,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
76,76,0.49922,0.1,1,0.21633,0.29953,0.60739,76,1.90536,-0.438,-0.21633,0.28289,5,3U1D,2.0,True,1.692,2,False,right,0.0,0.2258,0.5092,0.2833,1.1177,1.6178,0.5001,A
77,77,0.49922,1.2,2,0.34946,0.4077,0.56579,77,2.55437,0.47,0.23297,0.7322,5,3D1U,2.0,True,0.376,3,True,right,0.0,1.4268,2.1601,0.7333,0.36,0.8592,0.4992,A
78,78,0.49922,0.1,2,0.44098,0.30785,0.53251,78,2.08009,-0.402,-0.19969,0.29953,5,2U1D,1.0,True,0.367,4,False,left,0.0,1.4812,1.781,0.2998,0.4476,0.9479,0.5003,V
79,79,0.49922,1.2,2,0.26625,0.29953,0.8154,79,2.16329,-0.438,-0.21633,0.28289,5,3U1D,1.0,True,0.534,2,False,left,0.0,1.5925,1.8758,0.2832,0.2757,0.7759,0.5002,A
80,80,0.49922,0.1,2,0.43266,0.31618,0.7322,80,2.78734,0.618,0.30785,0.80708,5,2D1U,2.0,True,0.425,4,True,right,0.0,1.6708,2.4783,0.8075,0.4365,0.9375,0.5009,A
81,81,0.49922,1.2,2,0.28289,0.39938,0.71555,81,2.84557,0.9,0.4493,0.94853,5,lapse_rate,1.0,False,1.251,0,False,left,0.0,1.5107,2.4607,0.95,0.2938,0.7939,0.5001,A
82,82,0.49922,1.2,2,0.3245,0.22465,0.78212,82,2.77902,0.9,0.4493,0.94853,5,lapse_rate,2.0,True,0.357,0,False,right,0.0,1.6163,2.5671,0.9508,0.3332,0.8333,0.5002,V
83,83,0.49922,1.2,1,0.31618,0.28289,0.55747,83,2.4462,0.582,0.29121,0.79044,5,2D1U,1.0,True,0.419,5,True,left,0.0,0.3264,1.118,0.7915,1.6764,2.1764,0.5,V
84,84,0.49922,0.1,2,0.41602,0.42434,0.59907,84,2.25483,-0.366,-0.18305,0.31618,5,2U1D,1.0,True,0.259,4,False,left,0.0,1.5259,1.8434,0.3175,0.4266,0.9265,0.5,V
85,85,0.49922,1.2,2,0.20801,0.33282,0.39938,85,1.72232,-0.438,-0.21633,0.28289,5,3U1D,1.0,True,0.826,2,False,left,0.0,1.1126,1.396,0.2833,0.2115,0.7126,0.5011,V
86,86,0.49922,0.1,2,0.34114,0.26625,0.8154,86,2.65421,0.47,0.23297,0.7322,5,3D1U,2.0,True,0.376,3,True,right,0.0,1.6666,2.3991,0.7325,0.3489,0.8496,0.5007,A
87,87,0.49922,1.2,2,0.24129,0.34946,0.7738,87,2.1633,-0.402,-0.19969,0.29953,5,3U1D,1.0,True,0.417,2,False,left,0.0,1.5205,1.8204,0.2999,0.2456,0.7453,0.4998,A
88,88,0.49922,0.1,1,0.25793,0.39938,0.50754,88,2.39627,0.47,0.23297,0.7322,5,3D1U,1.0,True,0.333,3,True,left,0.0,0.2625,0.9956,0.7331,1.5039,2.0039,0.5001,V
