,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
40,40,0.5,0.1,2,0.2333,0.3167,0.6167,40,1.7167,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.726,0,False,left
41,41,0.5,0.1,1,0.3833,0.3667,0.8167,41,2.1167,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.501,0,False,right
42,42,0.5,0.1,1,0.2833,0.3333,0.75,42,1.9166,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.551,0,False,right
43,43,0.5,0.1,1,0.25,0.2333,0.55,43,1.5833,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.625,0,False,right
44,44,0.5,0.1,1,0.2667,0.35,0.8333,44,2.0167,-0.86,-0.4333,0.0667,5,2D1U,2.0,True,0.558,2,True,right
45,45,0.5,0.1,1,0.2833,0.3,0.85,45,2.8333,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.599,0,False,left
46,46,0.5,0.1,2,0.3833,0.2833,0.8833,46,2.0999,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.576,0,False,left
47,47,0.5,0.1,2,0.2667,0.4167,0.8333,47,2.0667,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.592,0,False,left
48,48,0.5,0.1,2,0.2333,0.4,0.8333,48,2.0333,-0.86,-0.4333,0.0667,5,2D1U,1.0,True,0.674,2,True,left
49,49,0.5,0.1,2,0.35,0.4,0.5333,49,1.8333,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.558,0,False,left
50,50,0.5,0.1,2,0.4333,0.2667,0.6,50,1.85,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.642,0,False,left
51,51,0.5,0.1,1,0.3,0.4167,0.4833,51,2.6,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.543,0,False,left
52,52,0.5,0.1,1,0.3833,0.3833,0.7,52,2.0166,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.566,2,False,right
53,53,0.5,0.1,1,0.3167,0.3833,0.6833,53,1.9333,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.525,0,False,right
54,54,0.5,0.1,2,0.2833,0.2833,0.8833,54,1.9999,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.608,0,False,left
55,55,0.5,0.1,2,0.45,0.3833,0.6333,55,2.0166,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.55,0,False,left
56,56,0.5,0.1,2,0.2833,0.3667,0.4833,56,1.7333,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.616,0,False,left
57,57,0.5,0.1,2,0.3,0.3,0.4,57,1.55,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.582,2,False,left
58,58,0.5,0.1,2,0.4333,0.25,0.4,58,2.4833,0.8,0.4,0.9,5,lapse_rate,1.0,False,0.691,0,False,left
59,59,0.5,0.1,2,0.45,0.3833,0.6833,59,2.0666,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.925,0,False,left
60,60,0.5,0.1,2,0.2833,0.3667,0.5333,60,1.7333,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.716,0,False,left
61,61,0.5,0.1,1,0.2,0.3167,0.7833,61,1.85,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.815,0,False,right
62,62,0.5,0.1,2,0.3667,0.35,0.4167,62,1.7334,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.683,0,False,left
63,63,0.5,0.1,1,0.3333,0.3333,0.45,63,1.6666,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.675,2,False,right
64,64,0.5,0.1,1,0.4,0.4167,0.5333,64,1.9,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.524,0,False,right
65,65,0.5,0.1,2,0.3833,0.3833,0.7333,65,2.0499,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.558,0,False,left
66,66,0.5,0.1,2,0.4,0.3,0.45,66,1.7,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.607,0,False,left
67,67,0.5,0.1,2,0.35,0.4333,0.5,67,1.8333,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.543,0,False,left
68,68,0.5,0.1,1,0.3,0.3167,0.8167,68,1.9834,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.507,2,False,right
69,69,0.5,0.1,1,0.4,0.3833,0.5333,69,1.8666,-0.9,-0.45,0.05,5,3D1U,2.0,True,1.091,0,False,right
70,70,0.5,0.1,1,0.2333,0.2333,0.5833,70,1.5999,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.69,0,False,right
71,71,0.5,0.1,1,0.3,0.4333,0.6333,71,1.9666,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,0.542,0,False,right
72,72,0.5,0.1,2,0.25,0.2833,0.55,72,1.6333,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.625,0,False,left
73,73,0.5,0.1,2,0.4333,0.2333,0.7167,73,1.9333,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.725,0,False,left
74,74,0.5,0.1,2,0.4,0.3333,0.7167,74,2.0,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.558,0,False,left
75,75,0.5,0.1,1,0.2333,0.35,0.4167,75,1.55,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.509,2,False,right
76,76,0.5,0.1,1,0.4167,0.3,0.6833,76,1.95,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.558,0,False,right
77,77,0.5,0.1,2,0.3,0.4333,0.4,77,1.6833,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.5,0,False,left
78,78,0.5,0.1,2,0.4,0.4167,0.8833,78,2.25,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.516,0,False,left
79,79,0.5,0.1,1,0.3833,0.2833,0.6,79,1.8166,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.466,2,False,right
80,80,0.5,0.1,1,0.3333,0.35,0.45,80,1.6833,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.659,0,False,right
81,81,0.5,0.1,2,0.2333,0.4333,0.6167,81,1.8333,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.549,0,False,left
82,82,0.5,0.1,1,0.45,0.2333,0.7333,82,1.9666,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.518,0,False,right
83,83,0.5,0.1,1,0.4333,0.4333,0.6,83,2.0166,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.567,0,False,right
84,84,0.5,0.1,2,0.4333,0.3667,0.7167,84,2.0667,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.442,0,False,left
85,85,0.5,0.1,1,0.2833,0.4,0.5,85,1.7333,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.499,2,False,right
86,86,0.5,0.1,1,0.2333,0.2167,0.85,86,1.85,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.567,0,False,right
87,87,0.5,0.1,1,0.35,0.3,0.6667,87,1.8667,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.507,0,False,right
88,88,0.5,0.1,1,0.2667,0.3,0.5333,88,1.65,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.5,2,False,right
89,89,0.5,0.1,2,0.3,0.2833,0.55,89,1.6833,-0.9,-0.45,0.05,5,3D1U,1.0,True,1.274,0,False,left
90,90,0.5,0.1,1,0.3,0.2667,0.5,90,1.6167,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.493,0,False,right
91,91,0.5,0.1,2,0.3,0.3167,0.6667,91,1.8334,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.559,0,False,left
92,92,0.5,0.1,1,0.3833,0.25,0.65,92,1.8333,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.499,2,False,right
93,93,0.5,0.1,2,0.2,0.4167,0.55,93,1.7167,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.584,0,False,left
94,94,0.5,0.1,1,0.2667,0.2833,0.6167,94,1.7167,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.524,0,False,right
95,95,0.5,0.1,2,0.3333,0.2167,0.6,95,1.7,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.5,0,False,left
96,96,0.5,0.1,2,0.2167,0.25,0.5833,96,1.6,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.674,0,False,left
97,97,0.5,0.1,2,0.4333,0.3,0.4,97,1.6833,-0.9,-0.45,0.05,5,2D1U,1.0,True,1.533,2,False,left
98,98,0.5,0.1,2,0.3833,0.4333,0.7333,98,2.0999,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.542,0,False,left
99,99,0.5,0.1,2,0.3167,0.4,0.6167,99,1.8834,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.6,0,False,left
