Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,participantID
73,0.5,0.1,1,0.3667,0.35,0.6667,73,2.3001,-0.18,-0.0833,0.4167,5,2D1U,2.0,True,1.333,4,False,right,oy
74,0.5,0.1,2,0.3833,0.3,0.5833,74,2.1999,-0.14,-0.0667,0.4333,5,2D1U,1.0,True,0.575,4,False,left,oy
75,0.5,0.1,1,0.2833,0.45,0.8833,75,2.9666,0.7,0.35,0.85,5,3D1U,1.0,True,0.658,0,False,left,oy
76,0.5,0.1,2,0.4,0.2667,0.7167,76,2.0667,-0.62,-0.3167,0.1833,5,1D3U,1.0,True,1.267,2,True,left,oy
77,0.5,0.1,2,0.45,0.4333,0.4833,77,2.6833,0.62,0.3167,0.8167,5,3D1U,1.0,False,0.393,1,True,left,oy
78,0.5,0.1,1,0.35,0.2833,0.5,78,1.8166,-0.62,-0.3167,0.1833,5,1D3U,1.0,False,0.8,2,True,left,oy
79,0.5,0.1,1,0.2667,0.3167,0.6667,79,2.2001,-0.1,-0.05,0.45,5,2D1U,2.0,True,0.476,4,False,right,oy
80,0.5,0.1,1,0.2667,0.35,0.6,80,2.1834,-0.06,-0.0333,0.4667,5,2D1U,2.0,True,0.95,4,False,right,oy
81,0.5,0.1,2,0.25,0.4333,0.5167,81,1.7833,-0.82,-0.4167,0.0833,5,1D2U,1.0,True,0.483,6,False,left,oy
82,0.5,0.1,1,0.4167,0.2667,0.8833,82,2.55,-0.02,-0.0167,0.4833,5,2D1U,2.0,True,1.008,4,False,right,oy
83,0.5,0.1,2,0.3333,0.4167,0.6667,83,2.0834,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.566,2,False,left,oy
84,0.5,0.1,1,0.3667,0.3167,0.7167,84,1.9834,-0.82,-0.4167,0.0833,5,1D2U,2.0,True,0.949,6,False,right,oy
85,0.5,0.1,2,0.35,0.25,0.4833,85,2.4166,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.417,2,True,right,oy
86,0.5,0.1,2,0.3833,0.35,0.7167,86,2.4667,0.02,0.0167,0.5167,5,2D1U,2.0,True,0.775,4,False,right,oy
87,0.5,0.1,2,0.3,0.3667,0.5333,87,1.8167,-0.78,-0.3833,0.1167,5,1D2U,1.0,True,0.667,7,True,left,oy
88,0.5,0.1,1,0.4167,0.2333,0.5667,88,1.8834,-0.66,-0.3333,0.1667,5,1D3U,1.0,False,1.492,2,False,left,oy
89,0.5,0.1,2,0.3,0.3333,0.8333,89,2.4833,0.02,0.0167,0.5167,5,2D1U,2.0,True,1.55,4,False,right,oy
90,0.5,0.1,2,0.2667,0.25,0.8333,90,2.6833,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.233,2,True,right,oy
91,0.5,0.1,1,0.2333,0.2333,0.85,91,1.9333,-0.78,-0.3833,0.1167,5,1D2U,2.0,True,1.292,7,True,right,oy
92,0.5,0.1,1,0.3833,0.2667,0.6667,92,2.65,0.66,0.3333,0.8333,5,3D1U,2.0,False,0.849,2,True,right,oy
93,0.5,0.1,2,0.35,0.3667,0.7167,93,2.7834,0.7,0.35,0.85,5,3D1U,2.0,True,1.109,2,False,right,oy
94,0.5,0.1,1,0.3667,0.4167,0.5833,94,2.0,-0.74,-0.3667,0.1333,5,1D2U,2.0,True,0.591,7,False,right,oy
95,0.5,0.1,1,0.3,0.25,0.5167,95,2.05,-0.02,-0.0167,0.4833,5,2D1U,2.0,True,0.85,5,True,right,oy
96,0.5,0.1,1,0.35,0.4167,0.7833,96,2.2,-0.7,-0.35,0.15,5,1D3U,1.0,False,0.575,2,False,left,oy
97,0.5,0.1,1,0.3667,0.3167,0.5,97,2.5334,0.7,0.35,0.85,5,3D1U,1.0,True,0.334,2,False,left,oy
98,0.5,0.1,2,0.4167,0.3,0.7167,98,2.0667,-0.74,-0.3667,0.1333,5,1D2U,1.0,True,0.717,7,False,left,oy
99,0.5,0.1,2,0.2333,0.35,0.8667,99,2.1,-0.7,-0.35,0.15,5,1D2U,1.0,True,0.85,7,False,left,oy
100,0.5,0.1,1,0.2167,0.3,0.75,100,1.9,-0.74,-0.3667,0.1333,5,1D3U,1.0,False,1.308,2,False,left,oy
101,0.5,0.1,2,0.35,0.3667,0.6667,101,2.4001,0.02,0.0167,0.5167,5,2D1U,1.0,False,0.55,6,True,left,oy
102,0.5,0.1,1,0.3833,0.2,0.6833,102,1.9166,-0.7,-0.35,0.15,5,1D2U,1.0,False,0.6,7,False,left,oy
103,0.5,0.1,2,0.25,0.3,0.6667,103,2.25,0.06,0.0333,0.5333,5,2D1U,1.0,False,0.767,6,False,left,oy
104,0.5,0.1,1,0.4,0.25,0.8667,104,2.1334,-0.78,-0.3833,0.1167,5,1D3U,2.0,True,0.324,2,False,right,oy
105,0.5,0.1,2,0.35,0.3667,0.6667,105,2.0001,-0.78,-0.3833,0.1167,5,1D3U,1.0,True,0.766,2,False,left,oy
106,0.5,0.1,2,0.2167,0.4167,0.7,106,2.6834,0.7,0.35,0.85,5,3D1U,2.0,True,0.342,2,False,right,oy
107,0.5,0.1,1,0.2833,0.3333,0.8833,107,2.5499,0.1,0.05,0.55,5,2D1U,2.0,False,1.067,6,False,right,oy
108,0.5,0.1,2,0.3333,0.3,0.7667,108,2.0167,-0.78,-0.3833,0.1167,5,1D3U,2.0,False,2.016,2,False,right,oy
109,0.5,0.1,2,0.3167,0.4167,0.5667,109,1.9334,-0.74,-0.3667,0.1333,5,1D2U,1.0,True,1.018,8,True,left,oy
110,0.5,0.1,2,0.4167,0.2333,0.5,110,2.4833,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.501,3,True,right,oy
111,0.5,0.1,1,0.3167,0.3,0.4333,111,2.1167,0.14,0.0667,0.5667,5,2D1U,2.0,False,0.958,6,False,right,oy
112,0.5,0.1,2,0.45,0.45,0.5,112,2.0333,-0.74,-0.3667,0.1333,5,1D2U,1.0,True,0.542,8,True,left,oy
113,0.5,0.1,2,0.3333,0.4,0.75,113,2.8166,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.333,3,True,right,oy
114,0.5,0.1,2,0.25,0.2333,0.5167,114,2.3333,0.66,0.3333,0.8333,5,3D1U,1.0,False,0.65,3,True,left,oy
115,0.5,0.1,1,0.2167,0.25,0.6667,115,2.2167,0.18,0.0833,0.5833,5,2D1U,1.0,True,0.475,6,False,left,oy
116,0.5,0.1,2,0.4333,0.4333,0.5833,116,2.0332,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.517,2,False,left,oy
117,0.5,0.1,1,0.4,0.3667,0.8667,117,2.2834,-0.7,-0.35,0.15,5,1D2U,1.0,False,0.458,9,True,left,oy
118,0.5,0.1,1,0.3167,0.3833,0.75,118,2.8,0.7,0.35,0.85,5,3D1U,1.0,True,0.624,4,True,left,oy
119,0.5,0.1,2,0.3,0.2333,0.7167,119,2.3333,0.18,0.0833,0.5833,5,2D1U,1.0,False,2.324,6,False,left,oy
120,0.5,0.1,2,0.2667,0.2333,0.7333,120,1.8166,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.584,2,False,left,oy
121,0.5,0.1,2,0.2167,0.3,0.7833,121,1.8833,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.916,2,False,left,oy
122,0.5,0.1,1,0.3,0.2333,0.5167,122,1.6833,-0.74,-0.3667,0.1333,5,1D2U,1.0,False,0.657,10,True,left,oy
123,0.5,0.1,1,0.3167,0.25,0.6,123,1.7834,-0.78,-0.3833,0.1167,5,1D3U,2.0,True,0.384,3,True,right,oy
124,0.5,0.1,2,0.2,0.4167,0.5667,124,2.5334,0.7,0.35,0.85,5,3D1U,2.0,True,0.217,4,True,right,oy
125,0.5,0.1,2,0.3333,0.2667,0.4833,125,2.4333,0.7,0.35,0.85,5,3D1U,2.0,True,0.691,4,True,right,oy
126,0.5,0.1,2,0.2833,0.4167,0.6833,126,2.5,0.22,0.1167,0.6167,5,2D1U,2.0,True,0.566,6,False,right,oy
127,0.5,0.1,2,0.2167,0.25,0.4833,127,1.5667,-0.78,-0.3833,0.1167,5,1D3U,1.0,True,0.557,3,True,left,oy
128,0.5,0.1,1,0.2333,0.3,0.65,128,1.8,-0.78,-0.3833,0.1167,5,1D3U,1.0,False,0.551,3,True,left,oy
129,0.5,0.1,1,0.3,0.3,0.4167,129,2.1334,0.22,0.1167,0.6167,5,2D1U,2.0,False,0.391,6,False,right,oy
130,0.5,0.1,2,0.45,0.3833,0.5333,130,2.6999,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.483,5,True,right,oy
131,0.5,0.1,2,0.2,0.2833,0.5333,131,1.6333,-0.78,-0.3833,0.1167,5,1D2U,1.0,True,0.641,10,False,left,oy
132,0.5,0.1,1,0.2667,0.2167,0.8833,132,1.95,-0.82,-0.4167,0.0833,5,1D3U,2.0,True,0.558,4,True,right,oy
133,0.5,0.1,2,0.45,0.2833,0.7167,133,2.7833,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.766,5,True,right,oy
134,0.5,0.1,1,0.3833,0.2167,0.85,134,2.7833,0.66,0.3333,0.8333,5,3D1U,1.0,True,0.675,5,True,left,oy
135,0.5,0.1,1,0.3167,0.3,0.4167,135,1.6501,-0.78,-0.3833,0.1167,5,1D2U,1.0,False,0.65,10,False,left,oy
136,0.5,0.1,2,0.25,0.35,0.55,136,2.2833,0.26,0.1333,0.6333,5,2D1U,1.0,False,0.417,6,False,left,oy
137,0.5,0.1,2,0.2,0.2,0.5833,137,2.3,0.62,0.3167,0.8167,5,3D1U,1.0,False,0.551,5,False,left,oy
138,0.5,0.1,1,0.3833,0.4,0.6333,138,1.9999,-0.82,-0.4167,0.0833,5,1D2U,1.0,False,0.592,10,False,left,oy
139,0.5,0.1,1,0.3167,0.4167,0.75,139,2.0501,-0.86,-0.4333,0.0667,5,1D2U,2.0,True,0.833,10,False,right,oy
140,0.5,0.1,2,0.2833,0.4333,0.5333,140,2.3999,0.3,0.15,0.65,5,2D1U,2.0,True,0.866,6,False,right,oy
141,0.5,0.1,2,0.35,0.2167,0.8333,141,1.9833,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.726,4,True,left,oy
142,0.5,0.1,1,0.2667,0.4333,0.7667,142,2.6167,0.3,0.15,0.65,5,2D1U,1.0,True,0.601,6,False,left,oy
143,0.5,0.1,2,0.4,0.4,0.5167,143,1.8834,-0.86,-0.4333,0.0667,5,1D2U,1.0,True,0.491,10,False,left,oy
144,0.5,0.1,1,0.2333,0.35,0.7,144,1.8666,-0.82,-0.4167,0.0833,5,1D2U,1.0,False,0.417,11,True,left,oy
145,0.5,0.1,2,0.3333,0.3167,0.8833,145,2.1166,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.433,4,True,left,oy
146,0.5,0.1,2,0.25,0.35,0.6,146,2.5333,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.376,6,True,right,oy
147,0.5,0.1,2,0.3167,0.4167,0.7833,147,2.0834,-0.86,-0.4333,0.0667,5,1D2U,1.0,True,0.451,12,True,left,oy
148,0.5,0.1,1,0.35,0.2333,0.5333,148,2.4499,0.66,0.3333,0.8333,5,3D1U,1.0,True,0.375,6,True,left,oy
149,0.5,0.1,2,0.2333,0.3833,0.55,149,1.7833,-0.78,-0.3833,0.1167,5,1D3U,2.0,False,0.541,5,True,right,oy
150,0.5,0.1,2,0.25,0.25,0.85,150,1.9333,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.8,6,True,left,oy
151,0.5,0.1,2,0.3,0.4333,0.4833,151,2.3499,0.26,0.1333,0.6333,5,2D1U,1.0,False,1.15,7,True,left,oy
152,0.5,0.1,2,0.4,0.3,0.5667,152,2.4167,0.3,0.15,0.65,5,2D1U,1.0,False,0.632,8,True,left,oy
153,0.5,0.1,2,0.3667,0.4167,0.55,153,1.9001,-0.86,-0.4333,0.0667,5,1D2U,1.0,True,0.658,12,True,left,oy
0,0.5,0.1,2,0.4167,0.3167,0.4167,0,1.7001,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.554,0,False,left,qs
1,0.5,0.1,1,0.45,0.3333,0.55,1,1.8833,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.418,0,False,right,qs
2,0.5,0.1,2,0.3,0.4,0.7833,2,2.1166,-0.74,-0.3667,0.1333,5,2D1U,1.0,True,0.467,0,False,left,qs
3,0.5,0.1,1,0.2833,0.2333,0.8333,3,1.8999,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.333,0,False,right,qs
4,0.5,0.1,1,0.4333,0.2333,0.4833,4,2.5499,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.735,0,False,left,qs
5,0.5,0.1,2,0.4167,0.2833,0.6833,5,1.9333,-0.9,-0.45,0.05,5,1D3U,1.0,True,1.081,0,False,left,qs
6,0.5,0.1,1,0.3833,0.3167,0.4,6,1.7333,-0.74,-0.3667,0.1333,5,3D1U,2.0,True,0.425,0,False,right,qs
7,0.5,0.1,1,0.2833,0.25,0.4833,7,1.7333,-0.58,-0.2833,0.2167,5,2D1U,2.0,True,1.343,0,False,right,qs
8,0.5,0.1,1,0.3833,0.35,0.8,8,2.9333,0.8,0.4,0.9,5,lapse_rate,1.0,True,1.094,0,False,left,qs
9,0.5,0.1,2,0.2333,0.3167,0.6167,9,1.8834,-0.58,-0.2833,0.2167,5,3D1U,1.0,True,0.658,0,False,left,qs
10,0.5,0.1,1,0.2,0.4,0.8667,10,2.0167,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.398,0,False,right,qs
11,0.5,0.1,2,0.2833,0.4,0.45,11,1.6833,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.592,0,False,left,qs
12,0.5,0.1,1,0.3667,0.35,0.5833,12,1.9333,-0.74,-0.3667,0.1333,5,1D2U,2.0,True,0.417,0,False,right,qs
13,0.5,0.1,2,0.3,0.3833,0.4333,13,1.6666,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.692,0,False,left,qs
14,0.5,0.1,2,0.2167,0.3667,0.4833,14,1.6667,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.599,0,False,left,qs
15,0.5,0.1,1,0.35,0.4333,0.5,15,2.0666,-0.42,-0.2167,0.2833,5,2D1U,2.0,True,1.399,0,False,right,qs
16,0.5,0.1,1,0.2667,0.2167,0.5167,16,1.7834,-0.42,-0.2167,0.2833,5,3D1U,2.0,True,0.516,0,False,right,qs
17,0.5,0.1,1,0.25,0.4167,0.4167,17,1.7167,-0.74,-0.3667,0.1333,5,1D2U,2.0,True,0.291,0,False,right,qs
18,0.5,0.1,1,0.25,0.3,0.4167,18,1.8334,-0.26,-0.1333,0.3667,5,2D1U,2.0,True,0.892,0,False,right,qs
19,0.5,0.1,1,0.3833,0.4,0.8333,19,3.0166,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.974,0,False,left,qs
20,0.5,0.1,2,0.2667,0.4,0.7333,20,2.2667,-0.26,-0.1333,0.3667,5,3D1U,1.0,True,0.575,0,False,left,qs
21,0.5,0.1,1,0.2833,0.3333,0.8833,21,2.1332,-0.74,-0.3667,0.1333,5,1D3U,2.0,True,0.267,0,False,right,qs
22,0.5,0.1,1,0.2333,0.25,0.4667,22,1.9,-0.1,-0.05,0.45,5,2D1U,1.0,False,0.542,0,False,left,qs
23,0.5,0.1,2,0.2667,0.2167,0.5,23,1.9334,-0.1,-0.05,0.45,5,3D1U,1.0,True,1.875,0,False,left,qs
24,0.5,0.1,1,0.3833,0.2833,0.5333,24,1.8332,-0.74,-0.3667,0.1333,5,1D3U,2.0,True,0.341,0,False,right,qs
25,0.5,0.1,2,0.2167,0.2333,0.6333,25,1.8,-0.58,-0.2833,0.2167,5,1D2U,1.0,True,0.584,0,False,left,qs
26,0.5,0.1,2,0.3167,0.4333,0.7667,26,2.1167,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.66,0,False,left,qs
27,0.5,0.1,2,0.2167,0.4333,0.7667,27,2.45,0.06,0.0333,0.5333,5,3D1U,1.0,False,0.617,0,False,left,qs
28,0.5,0.1,2,0.35,0.3,0.6167,28,2.6667,0.8,0.4,0.9,5,lapse_rate,1.0,False,0.907,0,False,left,qs
29,0.5,0.1,2,0.3333,0.2833,0.4833,29,1.8166,-0.58,-0.2833,0.2167,5,1D2U,1.0,True,0.708,0,False,left,qs
30,0.5,0.1,2,0.2667,0.3167,0.5667,30,2.1001,-0.1,-0.05,0.45,5,2D1U,2.0,False,0.633,0,False,right,qs
31,0.5,0.1,2,0.3167,0.2833,0.8,31,2.0333,-0.74,-0.3667,0.1333,5,1D3U,1.0,True,0.466,0,False,left,qs
32,0.5,0.1,2,0.4,0.2667,0.8667,32,2.9334,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.592,0,False,right,qs
33,0.5,0.1,2,0.2667,0.3667,0.8667,33,2.6168,0.22,0.1167,0.6167,5,3D1U,1.0,False,0.459,0,False,left,qs
34,0.5,0.1,1,0.3833,0.2667,0.5333,34,1.9,-0.58,-0.2833,0.2167,5,1D3U,2.0,True,0.358,0,False,right,qs
35,0.5,0.1,2,0.3,0.4167,0.6,35,2.2334,-0.18,-0.0833,0.4167,5,2D1U,1.0,True,0.408,1,True,left,qs
36,0.5,0.1,2,0.4333,0.3667,0.4167,36,2.0,-0.42,-0.2167,0.2833,5,1D2U,1.0,True,0.683,0,False,left,qs
37,0.5,0.1,1,0.3167,0.3667,0.8167,37,2.2168,-0.58,-0.2833,0.2167,5,1D3U,2.0,True,0.441,0,False,right,qs
38,0.5,0.1,2,0.3833,0.3,0.6667,38,2.2833,-0.14,-0.0667,0.4333,5,2D1U,2.0,False,0.624,2,True,right,qs
39,0.5,0.1,2,0.2667,0.2667,0.9,39,2.2167,-0.42,-0.2167,0.2833,5,1D2U,1.0,True,0.691,0,False,left,qs
40,0.5,0.1,2,0.4333,0.45,0.4667,40,1.95,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.876,0,False,left,qs
41,0.5,0.1,1,0.2667,0.35,0.6333,41,2.4333,0.38,0.1833,0.6833,5,3D1U,1.0,True,0.759,0,False,left,qs
42,0.5,0.1,2,0.3,0.3167,0.7167,42,2.5167,0.38,0.1833,0.6833,5,3D1U,1.0,False,1.433,0,False,left,qs
43,0.5,0.1,2,0.3167,0.2833,0.6833,43,2.6833,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.334,0,False,right,qs
44,0.5,0.1,1,0.2167,0.3333,0.5333,44,1.8,-0.58,-0.2833,0.2167,5,1D3U,2.0,True,0.558,0,False,right,qs
45,0.5,0.1,1,0.4167,0.2333,0.4167,45,2.0,-0.14,-0.0667,0.4333,5,2D1U,1.0,False,0.932,2,True,left,qs
46,0.5,0.1,1,0.2333,0.3667,0.65,46,2.1167,-0.26,-0.1333,0.3667,5,1D2U,1.0,False,0.451,0,False,left,qs
47,0.5,0.1,1,0.25,0.3167,0.8,47,2.2834,-0.18,-0.0833,0.4167,5,2D1U,1.0,False,0.458,3,True,left,qs
48,0.5,0.1,1,0.35,0.2333,0.5833,48,1.9999,-0.34,-0.1667,0.3333,5,1D2U,1.0,False,0.642,1,True,left,qs
49,0.5,0.1,1,0.2333,0.25,0.55,49,2.3,0.54,0.2667,0.7667,5,3D1U,1.0,True,0.383,0,False,left,qs
50,0.5,0.1,1,0.4333,0.3167,0.8833,50,2.2333,-0.8,-0.4,0.1,5,lapse_rate,1.0,False,0.492,0,False,left,qs
51,0.5,0.1,2,0.2,0.2833,0.5667,51,1.8333,-0.42,-0.2167,0.2833,5,1D3U,1.0,True,0.576,0,False,left,qs
52,0.5,0.1,1,0.2667,0.35,0.8333,52,2.3667,-0.18,-0.0833,0.4167,5,2D1U,2.0,True,0.616,3,True,right,qs
53,0.5,0.1,1,0.3833,0.3167,0.8833,53,2.3666,-0.42,-0.2167,0.2833,5,1D2U,2.0,True,0.608,1,False,right,qs
54,0.5,0.1,1,0.2167,0.3167,0.6333,54,1.7667,-0.8,-0.4,0.1,5,lapse_rate,1.0,False,0.741,0,False,left,qs
55,0.5,0.1,1,0.2667,0.25,0.75,55,2.05,-0.42,-0.2167,0.2833,5,1D3U,2.0,True,0.849,0,False,right,qs
56,0.5,0.1,1,0.2833,0.2833,0.45,56,2.2833,0.54,0.2667,0.7667,5,3D1U,1.0,True,0.691,0,False,left,qs
57,0.5,0.1,2,0.4333,0.2167,0.8167,57,2.0667,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.591,0,False,left,qs
58,0.5,0.1,1,0.2333,0.2,0.5167,58,2.2167,0.54,0.2667,0.7667,5,3D1U,2.0,False,0.909,0,False,right,qs
59,0.5,0.1,2,0.3333,0.3167,0.7,59,2.1333,-0.42,-0.2167,0.2833,5,1D3U,1.0,True,0.474,0,False,left,qs
60,0.5,0.1,1,0.45,0.3333,0.85,60,2.4166,-0.42,-0.2167,0.2833,5,1D2U,2.0,True,0.425,1,False,right,qs
61,0.5,0.1,2,0.4,0.2,0.5833,61,2.1166,-0.14,-0.0667,0.4333,5,2D1U,1.0,True,1.25,4,True,left,qs
62,0.5,0.1,2,0.2667,0.4,0.55,62,2.5667,0.7,0.35,0.85,5,3D1U,2.0,True,0.532,0,False,right,qs
63,0.5,0.1,1,0.3667,0.35,0.7333,63,2.2667,-0.38,-0.1833,0.3167,5,1D2U,2.0,True,0.457,2,True,right,qs
64,0.5,0.1,1,0.2167,0.3333,0.8167,64,2.7667,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.625,0,False,left,qs
65,0.5,0.1,2,0.4167,0.4333,0.8167,65,2.5334,-0.26,-0.1333,0.3667,5,1D3U,1.0,True,0.443,0,False,left,qs
66,0.5,0.1,1,0.3167,0.4,0.6167,66,2.2834,-0.1,-0.05,0.45,5,2D1U,1.0,False,0.407,4,False,left,qs
67,0.5,0.1,1,0.25,0.25,0.5667,67,1.8834,-0.38,-0.1833,0.3167,5,1D2U,2.0,True,0.617,2,True,right,qs
68,0.5,0.1,1,0.2667,0.3833,0.5667,68,2.5667,0.7,0.35,0.85,5,3D1U,1.0,True,0.383,0,False,left,qs
69,0.5,0.1,2,0.25,0.25,0.8833,69,2.25,-0.26,-0.1333,0.3667,5,1D3U,1.0,True,0.557,0,False,left,qs
70,0.5,0.1,2,0.3833,0.3333,0.65,70,2.3166,-0.1,-0.05,0.45,5,2D1U,1.0,True,0.526,4,False,left,qs
71,0.5,0.1,1,0.45,0.4,0.8667,71,2.3167,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,0.275,0,False,right,qs
72,0.5,0.1,1,0.25,0.25,0.5,72,1.8333,-0.34,-0.1667,0.3333,5,1D2U,2.0,True,0.625,2,False,right,qs
73,0.5,0.1,1,0.4333,0.3167,0.4833,73,2.2,-0.06,-0.0333,0.4667,5,2D1U,1.0,False,0.624,4,False,left,qs
74,0.5,0.1,1,0.2167,0.2833,0.6667,74,2.5167,0.7,0.35,0.85,5,3D1U,2.0,False,2.499,0,False,right,qs
75,0.5,0.1,2,0.3167,0.3167,0.6667,75,2.1668,-0.26,-0.1333,0.3667,5,1D3U,1.0,True,0.493,0,False,left,qs
76,0.5,0.1,2,0.45,0.4,0.5833,76,2.4,-0.06,-0.0333,0.4667,5,2D1U,1.0,True,0.892,4,False,left,qs
77,0.5,0.1,2,0.3667,0.3167,0.8833,77,2.5167,-0.1,-0.05,0.45,5,1D3U,2.0,False,0.734,0,False,right,qs
78,0.5,0.1,1,0.25,0.4333,0.5333,78,2.0499,-0.34,-0.1667,0.3333,5,1D2U,2.0,True,1.858,2,False,right,qs
79,0.5,0.1,1,0.4333,0.25,0.5667,79,2.6833,0.86,0.4333,0.9333,5,3D1U,1.0,True,0.324,0,False,left,qs
80,0.5,0.1,1,0.3,0.3,0.4667,80,2.05,-0.02,-0.0167,0.4833,5,2D1U,2.0,True,0.59,4,False,right,qs
81,0.5,0.1,2,0.4333,0.45,0.75,81,2.55,-0.18,-0.0833,0.4167,5,1D3U,2.0,False,0.883,1,True,right,qs
82,0.5,0.1,1,0.4333,0.4,0.65,82,2.35,-0.26,-0.1333,0.3667,5,1D3U,2.0,True,0.35,1,False,right,qs
83,0.5,0.1,2,0.4,0.3167,0.9,83,2.6334,0.02,0.0167,0.5167,5,2D1U,1.0,False,0.575,4,False,left,qs
84,0.5,0.1,2,0.2167,0.2333,0.4833,84,1.9666,0.06,0.0333,0.5333,5,2D1U,2.0,True,1.417,4,False,right,qs
85,0.5,0.1,2,0.4167,0.25,0.7167,85,2.2334,-0.3,-0.15,0.35,5,1D2U,1.0,True,0.499,2,False,left,qs
86,0.5,0.1,2,0.4167,0.25,0.6,86,2.7,0.86,0.4333,0.9333,5,3D1U,2.0,True,0.534,0,False,right,qs
87,0.5,0.1,1,0.2,0.2333,0.4167,87,1.7167,-0.26,-0.1333,0.3667,5,1D3U,1.0,False,2.383,1,False,left,qs
88,0.5,0.1,2,0.25,0.3,0.4,88,2.3833,0.86,0.4333,0.9333,5,3D1U,1.0,False,0.567,0,False,left,qs
89,0.5,0.1,2,0.3,0.3167,0.5667,89,2.0334,-0.3,-0.15,0.35,5,1D2U,1.0,True,0.543,2,False,left,qs
90,0.5,0.1,1,0.35,0.4,0.9,90,2.5167,-0.26,-0.1333,0.3667,5,1D2U,1.0,False,0.857,2,False,left,qs
91,0.5,0.1,2,0.4333,0.3167,0.6333,91,2.4166,0.06,0.0333,0.5333,5,2D1U,2.0,True,0.557,4,False,right,qs
92,0.5,0.1,2,0.4167,0.2833,0.6667,92,2.2,-0.34,-0.1667,0.3333,5,1D3U,1.0,True,0.574,1,False,left,qs
93,0.5,0.1,2,0.4167,0.45,0.6333,93,2.5167,0.02,0.0167,0.5167,5,2D1U,2.0,True,0.517,5,True,right,qs
94,0.5,0.1,1,0.2667,0.2833,0.7,94,2.1,-0.3,-0.15,0.35,5,1D2U,2.0,True,1.099,3,True,right,qs
95,0.5,0.1,2,0.4167,0.2167,0.4333,95,2.5167,0.9,0.45,0.95,5,3D1U,2.0,True,1.098,0,False,right,qs
96,0.5,0.1,2,0.3167,0.2333,0.8167,96,2.8167,0.9,0.45,0.95,5,3D1U,2.0,True,0.466,0,False,right,qs
97,0.5,0.1,2,0.45,0.4167,0.5667,97,2.4501,0.02,0.0167,0.5167,5,2D1U,1.0,False,1.951,5,True,left,qs
98,0.5,0.1,1,0.3167,0.2833,0.7333,98,2.1666,-0.34,-0.1667,0.3333,5,1D3U,1.0,False,0.833,1,False,left,qs
99,0.5,0.1,1,0.3667,0.25,0.45,99,2.5167,0.9,0.45,0.95,5,3D1U,1.0,True,1.034,0,False,left,qs
100,0.5,0.1,1,0.4167,0.2333,0.7333,100,2.2333,-0.3,-0.15,0.35,5,1D2U,1.0,False,0.834,3,True,left,qs
101,0.5,0.1,1,0.3833,0.3167,0.6667,101,2.4,0.06,0.0333,0.5333,5,2D1U,2.0,False,1.075,6,True,right,qs
102,0.5,0.1,1,0.2,0.2833,0.9,102,2.4333,0.1,0.05,0.55,5,2D1U,1.0,True,0.65,6,False,left,qs
103,0.5,0.1,1,0.3667,0.4,0.4833,103,2.0333,-0.42,-0.2167,0.2833,5,1D3U,2.0,True,0.568,1,False,right,qs
104,0.5,0.1,2,0.2167,0.2167,0.6667,104,2.5168,0.82,0.4167,0.9167,5,3D1U,2.0,True,0.484,1,True,right,qs
105,0.5,0.1,1,0.2833,0.35,0.9,105,2.95,0.82,0.4167,0.9167,5,3D1U,1.0,True,0.666,1,True,left,qs
106,0.5,0.1,2,0.3833,0.3333,0.6333,106,2.1832,-0.34,-0.1667,0.3333,5,1D2U,1.0,True,0.65,3,False,left,qs
