,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
126,126,0.5,0.1,1,0.2833,0.4167,0.5333,126,2.2833,0.1,0.05,0.55,5,2D1U,1.0,True,0.973,5,False,left
127,127,0.5,0.1,2,0.35,0.4167,0.4667,127,1.9001,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.408,7,True,left
128,128,0.5,0.1,2,0.3667,0.35,0.7,128,2.6,0.38,0.1833,0.6833,5,3D1U,2.0,True,0.268,6,True,right
129,129,0.5,0.1,1,0.2833,0.4333,0.4333,129,2.1999,0.1,0.05,0.55,5,2D1U,2.0,False,0.283,5,False,right
130,130,0.5,0.1,1,0.2333,0.2333,0.8833,130,2.1332,-0.42,-0.2167,0.2833,5,1D2U,2.0,True,0.441,10,True,right
131,131,0.5,0.1,1,0.2167,0.4333,0.4667,131,1.9,-0.42,-0.2167,0.2833,5,1D2U,2.0,True,0.739,10,True,right
132,132,0.5,0.1,2,0.2333,0.35,0.4667,132,1.8667,-0.38,-0.1833,0.3167,5,1D2U,1.0,True,1.477,10,False,left
133,133,0.5,0.1,1,0.2333,0.3667,0.85,133,2.1167,-0.66,-0.3333,0.1667,5,1D3U,2.0,True,0.341,7,True,right
134,134,0.5,0.1,2,0.2333,0.3667,0.8333,134,2.5,0.14,0.0667,0.5667,5,2D1U,1.0,False,0.56,6,True,left
135,135,0.5,0.1,2,0.35,0.2833,0.8833,135,2.6833,0.34,0.1667,0.6667,5,3D1U,2.0,True,0.451,7,True,right
136,136,0.5,0.1,1,0.3,0.2333,0.7333,136,2.0833,-0.38,-0.1833,0.3167,5,1D2U,2.0,True,0.532,10,False,right
137,137,0.5,0.1,1,0.2333,0.2667,0.6667,137,1.8334,-0.66,-0.3333,0.1667,5,1D3U,2.0,True,0.449,7,True,right
138,138,0.5,0.1,2,0.2667,0.45,0.7333,138,2.5333,0.18,0.0833,0.5833,5,2D1U,2.0,True,0.617,6,False,right
139,139,0.5,0.1,2,0.2667,0.3167,0.4833,139,2.2334,0.34,0.1667,0.6667,5,3D1U,2.0,True,0.666,7,True,right
140,140,0.5,0.1,1,0.25,0.3167,0.6667,140,2.0667,-0.34,-0.1667,0.3333,5,1D2U,2.0,True,0.783,10,False,right
141,141,0.5,0.1,1,0.45,0.2,0.5667,141,1.9,-0.62,-0.3167,0.1833,5,1D3U,2.0,True,1.133,8,True,right
142,142,0.5,0.1,2,0.2,0.3,0.6333,142,2.3,0.34,0.1667,0.6667,5,3D1U,2.0,True,0.808,7,True,right
143,143,0.5,0.1,1,0.3667,0.3667,0.5833,143,2.4667,0.3,0.15,0.65,5,3D1U,2.0,False,0.484,7,False,right
144,144,0.5,0.1,2,0.4333,0.2167,0.5333,144,1.8666,-0.62,-0.3167,0.1833,5,1D3U,1.0,True,1.067,8,True,left
145,145,0.5,0.1,2,0.45,0.3167,0.4333,145,1.8833,-0.62,-0.3167,0.1833,5,1D3U,1.0,True,0.951,8,True,left
146,146,0.5,0.1,2,0.45,0.2833,0.7667,146,2.5833,0.18,0.0833,0.5833,5,2D1U,2.0,True,0.433,6,False,right
147,147,0.5,0.1,2,0.4333,0.4,0.5333,147,2.4333,0.14,0.0667,0.5667,5,2D1U,1.0,False,0.465,7,True,left
148,148,0.5,0.1,2,0.3,0.2833,0.7,148,2.0,-0.58,-0.2833,0.2167,5,1D3U,1.0,True,0.459,8,False,left
149,149,0.5,0.1,2,0.2,0.3667,0.5,149,2.2334,0.34,0.1667,0.6667,5,3D1U,2.0,True,0.283,8,True,right
150,150,0.5,0.1,1,0.2667,0.3833,0.4167,150,2.2334,0.34,0.1667,0.6667,5,3D1U,1.0,True,0.359,8,True,left
151,151,0.5,0.1,2,0.3,0.4,0.8333,151,2.6166,0.18,0.0833,0.5833,5,2D1U,2.0,True,0.383,8,True,right
152,152,0.5,0.1,2,0.2667,0.3833,0.8,152,2.5333,0.18,0.0833,0.5833,5,2D1U,2.0,True,0.383,8,True,right
153,153,0.5,0.1,1,0.2667,0.2167,0.6333,153,2.1834,0.14,0.0667,0.5667,5,2D1U,1.0,True,0.706,9,True,left
