,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
74,74,0.49853,0.1,2,0.39052,0.39052,0.50684,74,2.39296,0.22,0.10802,0.60655,5,2D1U,1.0,False,3.082,2,False,left,0.0,1.3947,2.0041,0.6094,0.3874,0.8865,0.4991,A
75,75,0.49853,1.2,1,0.33235,0.31574,0.89736,75,2.77516,0.46,0.23265,0.73118,5,3D1U,1.0,True,2.764,1,True,left,0.0,0.3303,1.0643,0.734,1.9634,2.4635,0.5,V
76,76,0.49853,0.1,2,0.34066,0.43206,0.64809,76,2.0689,-0.7,-0.34897,0.14956,5,1D2U,1.0,True,0.45,6,False,left,0.0,1.4944,1.6437,0.1493,0.345,0.8447,0.4997,A
77,77,0.49853,1.2,1,0.22434,0.32405,0.82258,77,2.60068,0.46,0.23265,0.73118,5,3D1U,1.0,True,0.447,1,True,left,0.0,0.2231,0.9567,0.7336,1.7821,2.2821,0.4999,A
78,78,0.49853,0.1,2,0.40713,0.39052,0.83089,78,2.75854,0.26,0.13294,0.63147,5,2D1U,2.0,True,3.392,2,False,right,0.0,1.7405,2.3742,0.6337,0.4069,0.907,0.5,A
79,79,0.49853,1.2,1,0.39052,0.29081,0.86412,79,2.99119,0.9,0.44868,0.94721,5,lapse_rate,1.0,True,0.429,0,False,left,0.0,0.3884,1.3388,0.9504,2.2051,2.7055,0.5005,A
80,80,0.49853,1.2,1,0.31574,0.44037,0.80596,80,2.50928,-0.1,-0.04985,0.44868,5,1D3U,1.0,False,3.925,0,False,left,0.0,0.3149,0.7652,0.4504,1.574,2.0738,0.4997,V
81,81,0.49853,0.1,1,0.3739,0.38221,0.67302,81,2.07722,-0.7,-0.34897,0.14956,5,1D2U,2.0,True,0.4,6,False,right,0.0,0.3711,0.5207,0.1496,1.1955,1.6957,0.5002,V
82,82,0.49853,1.2,2,0.38221,0.32405,0.75611,82,2.36803,-0.18,-0.0914,0.40713,5,1D3U,1.0,True,0.458,1,True,left,0.0,1.6456,2.0532,0.4076,0.3857,0.8863,0.5005,V
83,83,0.49853,0.1,2,0.41544,0.35728,0.71456,83,2.61728,0.26,0.13294,0.63147,5,2D1U,2.0,True,0.542,2,False,right,0.0,1.634,2.2667,0.6327,0.4166,0.9167,0.5001,V
84,84,0.49853,1.2,1,0.22434,0.43206,0.66471,84,2.55082,0.46,0.23265,0.73118,5,3D1U,1.0,True,7.316,1,True,left,0.0,0.2234,0.9563,0.7329,1.6236,2.1228,0.4992,V
85,85,0.49853,0.1,1,0.23265,0.44037,0.86412,85,2.08552,-0.9,-0.44868,0.04985,5,lapse_rate,2.0,True,0.375,0,False,right,0.0,0.2345,0.2843,0.0498,1.1518,1.6516,0.4997,A
86,86,0.49853,0.1,2,0.2825,0.21603,0.67302,86,1.83626,-0.66,-0.33235,0.16618,5,1D2U,1.0,True,0.506,6,False,left,0.0,1.4556,1.622,0.1664,0.2807,0.7801,0.4994,A
87,87,0.49853,1.2,2,0.26588,0.44868,0.71456,87,2.33478,-0.18,-0.0914,0.40713,5,1D3U,1.0,True,0.58,1,True,left,0.0,1.4788,1.8865,0.4077,0.2614,0.7629,0.5014,V
88,88,0.49853,0.1,2,0.34066,0.35728,0.80596,88,2.60898,0.22,0.10802,0.60655,5,2D1U,2.0,True,0.788,3,True,right,0.0,1.6472,2.2547,0.6075,0.3379,0.8383,0.5004,A
89,89,0.49853,0.1,2,0.39883,0.24096,0.64809,89,1.83626,-0.9,-0.44868,0.04985,5,lapse_rate,1.0,True,0.507,0,False,left,0.0,1.5529,1.6026,0.0498,0.4027,0.9026,0.4999,A
90,90,0.49853,1.2,1,0.29912,0.43206,0.68133,90,2.60068,0.38,0.1911,0.68964,5,3D1U,1.0,True,0.942,1,False,left,0.0,0.2963,0.9885,0.6921,1.6722,2.1723,0.5001,A
