,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
193,0.50024,1.2,2,0.40853,0.35017,0.4252,193,1.96761,-0.43,-0.21677,0.28347,5,1D2U,1.0,True,0.508,16,False,left,-0.45022,1.1104,1.6768,0.5664,0.4936,0.8269,0.3334,A,0.2795
194,0.50024,0.1,2,0.61696,0.50858,0.93378,194,3.28491,0.45,0.22511,0.72535,5,2D1U,2.0,True,0.4,18,False,right,0.45022,2.2696,3.2776,1.008,0.2444,1.4782,1.2338,A,0.2835
195,0.50024,0.1,1,0.25846,0.35017,0.75036,195,2.5679,0.41,0.20843,0.70867,5,2D1U,1.0,True,0.441,19,True,left,-0.45022,0.1151,1.1064,0.9913,1.9398,2.2737,0.3339,A,0.2835
196,0.50024,1.2,1,0.61696,0.4919,0.75036,196,2.66794,-0.39,-0.19176,0.30848,5,1D2U,2.0,True,0.399,17,True,right,0.45022,0.4728,1.0642,0.5914,1.4474,2.6893,1.2419,A,0.2795
197,0.50024,1.2,2,0.31682,0.40019,0.87542,197,2.40115,-0.39,-0.19176,0.30848,5,1D2U,1.0,True,0.533,17,True,left,-0.45022,1.4688,2.0602,0.5914,0.4021,0.7352,0.3331,A,0.2795
198,0.50024,0.1,1,0.55026,0.51692,0.86708,198,3.14317,0.41,0.20843,0.70867,5,2D1U,1.0,True,0.4,19,True,left,0.45022,0.4094,1.4008,0.9914,1.9008,3.1345,1.2337,A,0.2835
199,0.50024,0.1,2,0.31682,0.39185,0.88376,199,2.77633,0.37,0.18342,0.68366,5,2D1U,2.0,True,0.483,19,False,right,-0.45022,1.4782,2.4443,0.9662,0.4028,0.7361,0.3333,A,0.2835
200,0.50024,1.2,2,0.36684,0.4252,0.77537,200,2.75131,0.37,0.18342,0.68366,5,2D1U,2.0,True,0.474,19,False,right,0.45022,1.8629,2.8293,0.9664,0.0026,1.2295,1.2269,A,0.2795
201,0.50024,1.2,1,0.29181,0.36684,0.61696,201,2.44284,0.33,0.16675,0.66699,5,2D1U,1.0,True,0.4,19,False,left,-0.45022,0.1534,1.1031,0.9497,1.8038,2.1365,0.3326,A,0.2795
202,0.50024,0.1,1,0.35851,0.4919,0.77537,202,2.45118,-0.35,-0.17508,0.32516,5,1D2U,2.0,True,0.417,17,False,right,0.45022,0.2228,0.831,0.6083,1.2396,2.4722,1.2326,A,0.2835
203,0.50024,0.1,1,0.36684,0.2001,0.46689,203,1.85923,-0.35,-0.17508,0.32516,5,1D2U,1.0,False,0.5,17,False,left,-0.45022,0.2229,0.8312,0.6082,1.3816,1.7146,0.333,A,0.2835
204,0.50024,1.2,2,0.48357,0.6253,0.60863,204,2.88473,0.33,0.16675,0.66699,5,2D1U,2.0,True,0.433,19,False,right,0.45022,1.816,2.7657,0.9497,0.1161,1.3493,1.2332,A,0.2795
205,0.50024,1.2,1,0.23345,0.24178,0.72535,205,2.3428,0.29,0.14173,0.64198,5,2D1U,1.0,True,0.475,19,False,left,-0.45022,0.0901,1.0149,0.9248,1.8234,2.1567,0.3333,A,0.2795
206,0.50024,0.1,1,0.4252,0.55026,0.8921,206,2.67628,-0.39,-0.19176,0.30848,5,1D2U,2.0,True,0.475,18,True,right,0.45022,0.2863,0.8778,0.5915,1.4031,2.6363,1.2332,A,0.2835
207,0.50024,0.1,1,0.4252,0.28347,0.79205,207,2.64294,0.29,0.14173,0.64198,5,2D1U,2.0,False,0.959,19,False,right,-0.45022,0.2797,1.204,0.9243,2.079,2.4128,0.3338,A,0.2835
208,0.50024,1.2,1,0.40019,0.53359,1.27561,208,3.37662,0.33,0.16675,0.66699,5,2D1U,2.0,False,0.4,20,True,right,0.45022,0.2535,1.2037,0.9502,2.1124,3.3454,1.233,A,0.2795
209,0.50024,1.2,2,0.30848,0.39185,0.50858,209,2.01763,-0.39,-0.19176,0.30848,5,1D2U,2.0,False,0.449,18,True,right,-0.45022,1.0952,1.6871,0.5919,0.3952,0.7288,0.3336,A,0.2795
210,0.50024,0.1,1,0.37518,0.47523,0.65031,210,2.68462,0.37,0.18342,0.68366,5,2D1U,1.0,True,0.409,20,False,left,0.45022,0.2359,1.202,0.9661,1.4858,2.7273,1.2415,A,0.2835
211,0.50024,0.1,1,0.25846,0.45022,0.51692,211,2.4095,0.37,0.18342,0.68366,5,2D1U,1.0,True,0.475,20,False,left,-0.45022,0.1126,1.0789,0.9663,1.6786,2.0125,0.3339,A,0.2835
212,0.50024,1.2,1,0.57528,0.34183,0.80872,212,2.50954,-0.43,-0.21677,0.28347,5,1D2U,2.0,True,0.483,18,False,right,0.45022,0.4285,0.995,0.5665,1.4368,2.6786,1.2418,A,0.2795
213,0.50024,1.2,2,0.34183,0.35017,0.6253,213,2.48453,0.33,0.16675,0.66699,5,2D1U,2.0,True,0.5,21,True,right,-0.45022,1.2411,2.1908,0.9497,0.4243,0.7577,0.3334,A,0.2795
214,0.50024,0.1,2,0.5586,0.52525,0.60029,214,2.46785,-0.43,-0.21677,0.28347,5,1D2U,1.0,True,0.484,18,False,left,0.45022,1.8869,2.453,0.5661,0.1951,1.4285,1.2334,A,0.2835
215,0.50024,0.1,2,0.29181,0.37518,0.40853,215,2.24275,0.33,0.16675,0.66699,5,2D1U,1.0,False,0.65,21,True,left,-0.45022,0.9773,1.9277,0.9504,0.377,0.7104,0.3335,A,0.2835
216,0.50024,1.2,1,0.5586,0.31682,0.6253,216,2.30944,-0.39,-0.19176,0.30848,5,1D2U,2.0,True,0.417,19,True,right,0.45022,0.4159,1.0074,0.5915,1.2657,2.5072,1.2414,A,0.2795
217,0.50024,1.2,1,0.4252,0.25012,0.7587,217,2.24274,-0.39,-0.19176,0.30848,5,1D2U,1.0,False,0.483,19,True,left,-0.45022,0.2836,0.8759,0.5923,1.7177,2.0509,0.3332,A,0.2795
218,0.50024,0.1,2,0.30848,0.63364,0.70867,218,2.83469,0.37,0.18342,0.68366,5,2D1U,2.0,True,0.475,22,True,right,0.45022,1.7449,2.7116,0.9667,999,1.1778,-997.8222,A,0.2835
219,0.50024,0.1,1,0.26679,0.34183,0.57528,219,1.96761,-0.43,-0.21677,0.28347,5,1D2U,2.0,True,0.916,20,True,right,-0.45022,0.1239,0.6906,0.5667,1.3492,1.682,0.3328,A,0.2835
220,0.50024,1.2,2,0.41687,0.64198,1.1172,220,2.95976,-0.43,-0.21677,0.28347,5,1D2U,1.0,True,0.475,20,True,left,0.45022,2.2562,2.8229,0.5667,0.0476,1.2814,1.2338,A,0.2795
221,0.50024,1.2,1,0.35851,0.25846,0.75036,221,2.55123,0.37,0.18342,0.68366,5,2D1U,2.0,False,0.449,22,True,right,-0.45022,0.2141,1.1809,0.9667,2.0142,2.3474,0.3332,A,0.2795
222,0.50024,0.1,2,0.30014,0.48357,0.63364,222,2.22607,-0.39,-0.19176,0.30848,5,1D2U,1.0,True,0.483,21,True,left,0.45022,1.6581,2.2492,0.5911,999,1.1662,-997.8338,A,0.2835
223,0.50024,0.1,2,0.30014,0.2001,0.60029,223,2.30944,0.41,0.20843,0.70867,5,2D1U,2.0,True,0.441,22,False,right,-0.45022,1.1731,2.1653,0.9922,0.3813,0.7151,0.3337,A,0.2835
224,0.50024,1.2,2,0.52525,0.59195,1.33397,224,3.25989,-0.39,-0.19176,0.30848,5,1D2U,2.0,False,1.016,21,True,right,0.45022,2.5814,3.1727,0.5913,0.1561,1.3893,1.2332,A,0.2795
225,0.50024,1.2,2,0.44188,0.23345,0.68366,225,2.5679,0.41,0.20843,0.70867,5,2D1U,2.0,True,0.483,22,False,right,-0.45022,1.3972,2.3888,0.9915,0.5225,0.8551,0.3326,A,0.2795
226,0.50024,0.1,1,0.50858,0.67532,0.90043,226,3.26823,0.37,0.18342,0.68366,5,2D1U,1.0,True,0.425,23,True,left,0.45022,0.3645,1.3308,0.9663,1.8644,3.0978,1.2335,A,0.2835
