,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
59,0.50267,1.2,1,0.44403,0.32674,0.83779,59,2.42959,-0.37,-0.18431,0.31836,5,2U1D,1.0,False,0.384,1,False,left,0.0,0.4472,0.7635,0.3163,1.5981,2.0973,0.4993,V
60,0.50267,0.1,1,0.35187,0.41889,0.77914,60,2.89874,0.69,0.34349,0.84617,5,2D1U,1.0,True,1.725,5,True,left,0.0,0.3587,1.2002,0.8415,1.9756,2.4755,0.4999,A
61,0.50267,0.1,1,0.36025,0.25134,0.84617,61,2.0107,-0.9,-0.45241,0.05027,5,lapse_rate,2.0,True,0.166,0,False,right,0.0,0.3668,0.4165,0.0497,1.2585,1.7593,0.5008,V
62,0.50267,1.2,1,0.39376,0.42727,0.56132,62,2.1196,-0.538,-0.26809,0.23458,5,3U1D,2.0,True,0.617,2,False,right,0.0,0.3985,0.6322,0.2337,1.1908,1.6905,0.4997,V
63,0.50267,1.2,1,0.41052,0.25971,0.73725,63,2.85685,0.9,0.45241,0.9467,5,lapse_rate,2.0,False,0.833,0,False,right,0.0,0.4149,1.3574,0.9425,2.0901,2.5901,0.5,A
64,0.50267,0.1,2,0.24296,0.34349,0.67023,64,2.73956,0.962,0.47754,0.98021,5,3D1U,2.0,True,0.967,2,False,right,0.0,1.4155,2.3905,0.975,0.2488,0.7491,0.5002,V
65,0.50267,1.2,2,0.34349,0.36863,0.50267,65,2.56363,0.69,0.34349,0.84617,5,2D1U,2.0,True,1.041,5,True,right,0.0,1.3503,2.1929,0.8426,0.3501,0.8509,0.5007,V
66,0.50267,0.1,1,0.27647,0.3016,0.5697,66,1.93529,-0.43,-0.21782,0.28485,5,2U1D,2.0,True,1.126,1,False,right,0.0,0.282,0.5652,0.2831,1.132,1.6318,0.4998,V
67,0.50267,1.2,2,0.25134,0.30998,0.51943,67,2.41283,0.654,0.32674,0.82941,5,2D1U,2.0,True,0.334,5,False,right,0.0,1.2768,2.1034,0.8266,0.26,0.7607,0.5008,V
68,0.50267,0.1,2,0.25971,0.20107,0.85454,68,2.10284,-0.43,-0.21782,0.28485,5,2U1D,1.0,True,1.376,1,False,left,0.0,1.6172,1.9015,0.2842,0.2672,0.7673,0.5001,A
69,0.50267,1.2,2,0.41052,0.24296,0.65347,69,2.78983,0.962,0.47754,0.98021,5,3D1U,2.0,True,0.726,2,False,right,0.0,1.5646,2.5396,0.975,0.4146,0.9137,0.4991,V
70,0.50267,0.1,2,0.38538,0.31836,0.5697,70,2.01069,-0.538,-0.26809,0.23458,5,3U1D,1.0,True,4.977,2,False,left,0.0,1.4559,1.6895,0.2336,0.3884,0.8891,0.5007,V
71,0.50267,1.2,2,0.21782,0.38538,0.62834,71,1.78448,-0.9,-0.45241,0.05027,5,lapse_rate,2.0,False,1.116,0,False,right,0.0,1.3453,1.3946,0.0493,0.2197,0.7206,0.5008,V
72,0.50267,1.2,2,0.34349,0.3016,0.67861,72,2.12797,-0.394,-0.20107,0.3016,5,2U1D,2.0,False,0.527,2,True,right,0.0,1.5194,1.82,0.3006,0.3442,0.8446,0.5005,A
73,0.50267,1.2,2,0.33512,0.43565,0.61159,73,1.9353,-0.9,-0.45241,0.05027,5,lapse_rate,2.0,False,2.416,0,False,right,0.0,1.4483,1.4981,0.0498,0.3404,0.8406,0.5002,V
74,0.50267,0.1,2,0.20107,0.20945,0.50267,74,2.24527,0.654,0.32674,0.82941,5,2D1U,1.0,False,4.892,5,False,left,0.0,1.2093,2.0335,0.8242,0.2087,0.7084,0.4996,V
75,0.50267,1.2,2,0.39376,0.30998,0.77076,75,2.22851,-0.502,-0.25134,0.25134,5,3U1D,2.0,False,0.908,2,False,right,0.0,1.6646,1.9148,0.2502,0.3978,0.8979,0.5001,V
76,0.50267,0.1,2,0.27647,0.36025,0.59483,76,2.71443,0.962,0.47754,0.98021,5,3D1U,2.0,True,0.158,2,False,right,0.0,1.3756,2.3508,0.9752,0.2838,0.7843,0.5005,V
77,0.50267,1.2,1,0.25971,0.40214,0.42727,77,2.55525,0.926,0.46078,0.96346,5,3D1U,1.0,True,0.892,3,True,left,0.0,0.2623,1.2206,0.9582,1.6464,2.1455,0.4991,V
78,0.50267,1.2,1,0.36863,0.33512,0.74563,78,2.89875,0.9,0.45241,0.9467,5,lapse_rate,1.0,True,2.326,0,False,left,0.0,0.3767,1.3187,0.942,2.0597,2.5593,0.4996,V
79,0.50267,0.1,1,0.38538,0.24296,0.80428,79,2.22014,-0.43,-0.21782,0.28485,5,2U1D,2.0,True,0.343,3,True,right,0.0,0.3884,0.6728,0.2844,1.4724,1.9719,0.4995,V
80,0.50267,1.2,2,0.25971,0.35187,0.61996,80,1.96879,-0.538,-0.26809,0.23458,5,3U1D,1.0,True,0.8,3,True,left,0.0,1.3816,1.6146,0.233,0.2653,0.7651,0.4998,V
81,0.50267,0.1,1,0.35187,0.21782,0.61159,81,2.53012,0.69,0.34349,0.84617,5,2D1U,1.0,True,3.001,6,True,left,0.0,0.3532,1.1942,0.841,1.803,2.3035,0.5005,V
82,0.50267,1.2,1,0.40214,0.38538,0.49429,82,2.01906,-0.538,-0.26809,0.23458,5,3U1D,2.0,True,0.142,3,True,right,0.0,0.407,0.6407,0.2337,1.1313,1.6316,0.5003,V
83,0.50267,0.1,2,0.26809,0.28485,0.80428,83,2.70606,0.69,0.34349,0.84617,5,2D1U,2.0,True,0.309,6,True,right,0.0,1.5711,2.4134,0.8423,0.2719,0.771,0.4991,V
84,0.50267,0.1,2,0.38538,0.35187,0.41889,84,1.70908,-0.9,-0.45241,0.05027,5,lapse_rate,1.0,True,0.159,0,False,left,0.0,1.306,1.3561,0.05,0.3899,0.8903,0.5004,V
85,0.50267,1.2,2,0.40214,0.40214,0.8713,85,2.4631,-0.43,-0.21782,0.28485,5,2U1D,1.0,True,0.726,3,True,left,0.0,1.7766,2.0603,0.2836,0.4091,0.9101,0.501,V
86,0.50267,0.1,2,0.43565,0.35187,0.45241,86,2.70606,0.926,0.46078,0.96346,5,3D1U,2.0,True,0.118,3,True,right,0.0,1.3909,2.3495,0.9587,0.4408,0.9406,0.4998,A
87,0.50267,1.2,1,0.36863,0.2262,0.51105,87,2.43796,0.654,0.32674,0.82941,5,2D1U,1.0,True,0.117,7,True,left,0.0,0.3737,1.198,0.8243,1.7065,2.206,0.4996,A
88,0.50267,0.1,1,0.25134,0.43565,0.77076,88,2.92388,0.926,0.46078,0.96346,5,3D1U,1.0,True,0.458,3,True,left,0.0,0.2526,1.2111,0.9586,1.9778,2.4785,0.5006,A
89,0.50267,0.1,2,0.31836,0.2262,0.57807,89,2.572,0.9,0.45241,0.9467,5,lapse_rate,2.0,True,0.116,0,False,right,0.0,1.4009,2.343,0.9421,0.3267,0.826,0.4993,A
90,0.50267,1.2,1,0.38538,0.20107,0.56132,90,1.88502,-0.538,-0.26809,0.23458,5,3U1D,2.0,True,0.217,3,True,right,0.0,0.3861,0.62,0.2339,1.1785,1.6781,0.4997,V
