,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
24,0.4997,0.0,1,0.4497,0.458,0.0083,24,2.0236,0.22,0.1083,0.6079,5,1D1U,2.0,False,0.867,1,True,right,0.0,0.44109099998604506,1.0497130999574438,0.6086220999713987,1.0616121999919415,1.558062699972652,0.49645049998071045,
25,0.4997,0.0,2,0.3997,0.6496,0.4081,25,2.2069,-0.5,-0.2498,0.2498,5,2U1D,1.0,True,0.492,0,False,left,0.0,1.2984315999783576,1.5481447000056505,0.24971310002729297,0.3902298000175506,0.8902686000219546,0.500038800004404,
26,0.4997,0.0,1,0.4747,0.5163,0.508,26,2.0487,-0.9,-0.4497,0.05,5,lapse_rate,2.0,True,0.358,0,False,right,0.0,0.4656286999816075,0.5155794000020251,0.04995070002041757,1.0240156999789178,1.5240607000305317,0.5000450000516139,
27,0.4997,0.0,2,0.4913,0.5996,0.1416,27,1.982,-0.5,-0.2498,0.2498,5,2U1D,1.0,True,2.908,0,False,left,0.0,1.1244639999931678,1.3664206999819726,0.24195669998880476,0.48312210000585765,0.9828572000260465,0.49973510002018884,
28,0.4997,0.0,2,0.5413,0.6412,0.8328,28,3.4644,0.9,0.4497,0.9494,5,lapse_rate,2.0,True,0.466,0,False,right,0.0,1.8657800000510179,2.8158941000001505,0.9501140999491327,0.5322773000225425,1.0324293000157923,0.5001519999932498,
29,0.4997,0.0,2,0.5496,0.5496,0.7495,29,3.0146,0.34,0.1666,0.6662,5,1D1U,1.0,False,1.3,1,False,left,0.0,1.7915670000365935,2.457974400022067,0.6664073999854736,0.5415151999914087,1.041720700042788,0.5002055000513792,
30,0.4997,0.0,1,0.4997,0.5746,0.7245,30,3.3894,1.18,0.5913,1.0909,5,2D1U,1.0,True,0.416,1,True,left,0.0,0.4910350000136532,1.582742300000973,1.0917072999873199,2.316060599987395,2.8162853000103496,0.5002247000229545,
31,0.4997,0.0,2,0.4747,0.533,0.3498,31,2.4068,0.1,0.05,0.5496,5,1U1D,2.0,True,0.508,0,False,right,0.0,1.3150082000065595,1.8566214999882504,0.5416132999816909,0.46497090003686026,0.9649578999960795,0.49998699995921925,
32,0.4997,0.0,2,0.5913,0.508,0.075,32,2.1237,-0.1,-0.05,0.4497,5,1U1D,2.0,False,0.716,0,False,right,0.0,1.1573676000116393,1.6071754999575205,0.4498078999458812,0.5823969999910332,1.0822255999664776,0.4998285999754444,
33,0.4997,0.0,1,0.5996,0.5163,0.2498,33,1.9154,-0.9,-0.4497,0.05,5,lapse_rate,2.0,True,0.383,0,False,right,0.0,0.5917792999534868,0.6334727999637835,0.0416935000102967,0.9002414999995381,1.4001266999985091,0.4998851999989711,
34,0.4997,0.0,2,0.6412,0.6496,0.3581,34,2.8815,0.46,0.2332,0.7329,5,1D1U,2.0,True,0.458,1,False,right,0.0,1.4908207000116818,2.2244735999847762,0.7336528999730945,0.6326132999965921,1.1326440999982879,0.5000308000016958,
