,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
118,0.49919,1.2,1,0.27456,0.37439,0.64063,118,2.48764,0.39,0.19136,0.69887,5,3D1U,1.0,True,0.309,3,False,left,0.0,0.2782,0.9781,0.6999,1.6206,2.1199,0.4993,A
119,0.49919,0.1,1,0.31616,0.36607,0.46591,119,2.0134,-0.276,-0.14144,0.36607,5,3U1D,2.0,True,0.267,3,True,right,0.0,0.3254,0.6926,0.3672,1.1592,1.6593,0.5001,A
120,0.49919,1.2,2,0.37439,0.42431,0.59071,120,2.29627,-0.18,-0.09152,0.40767,5,2D1U,1.0,True,0.7,4,False,left,0.0,1.4725,1.88,0.4076,0.3811,0.8799,0.4988,V
121,0.49919,0.1,2,0.37439,0.22464,0.49919,121,2.16316,0.126,0.06656,0.56575,5,2U1D,1.0,False,0.401,5,True,left,0.0,1.3796,1.9463,0.5667,0.3794,0.8793,0.4999,A
122,0.49919,1.2,1,0.37439,0.23296,0.84031,122,2.31292,-0.276,-0.14144,0.36607,5,3U1D,1.0,False,1.4,3,True,left,0.0,0.3798,0.7463,0.3664,1.5879,2.0889,0.501,A
123,0.49919,0.1,2,0.39935,0.39935,0.83199,123,2.57083,-0.126,-0.06656,0.44095,5,2D1U,1.0,True,0.368,4,False,left,0.0,1.7438,2.1853,0.4414,0.41,0.9099,0.4999,A
124,0.49919,1.2,1,0.208,0.25792,0.66559,124,2.57917,0.9,0.44927,0.94847,5,lapse_rate,1.0,True,0.351,0,False,left,0.0,0.2111,1.1609,0.9497,1.8272,2.3273,0.5001,V
125,0.49919,1.2,1,0.38271,0.33279,0.39935,125,2.31291,0.39,0.19136,0.69887,5,3D1U,1.0,True,0.742,3,False,left,0.0,0.3855,1.0864,0.7009,1.4854,1.9851,0.4997,A
126,0.49919,0.1,1,0.36607,0.42431,0.89023,126,2.77051,0.18,0.09152,0.59071,5,2U1D,1.0,True,0.316,5,False,left,0.0,0.3696,0.9618,0.5922,1.8537,2.3528,0.4992,V
127,0.49919,1.2,2,0.40767,0.2912,0.60735,127,2.471,0.336,0.1664,0.66559,5,3D1U,2.0,True,0.25,3,False,right,0.0,1.5211,2.1882,0.667,0.413,0.9129,0.5,V
128,0.49919,0.1,1,0.43263,0.39935,0.74879,128,2.52091,-0.126,-0.06656,0.44095,5,2D1U,2.0,True,0.6,4,False,right,0.0,0.4387,0.8801,0.4414,1.6301,2.13,0.4999,V
129,0.49919,1.2,2,0.33279,0.36607,0.42431,129,2.21307,0.18,0.09152,0.59071,5,2U1D,1.0,False,0.942,5,False,left,0.0,1.2668,1.8584,0.5916,0.3427,0.8421,0.4994,A
130,0.49919,1.2,2,0.23296,0.44095,0.77375,130,1.99677,-0.9,-0.44927,0.04992,5,lapse_rate,1.0,True,0.333,0,False,left,0.0,1.5175,1.567,0.0495,0.2423,0.7431,0.5009,V
131,0.49919,0.1,2,0.26624,0.34943,0.54911,131,1.99676,-0.33,-0.1664,0.33279,5,3U1D,1.0,True,0.434,3,False,left,0.0,1.3223,1.6555,0.3332,0.2725,0.7721,0.4996,A
132,0.49919,1.2,2,0.22464,0.21632,0.69055,132,1.96349,-0.33,-0.1664,0.33279,5,3U1D,1.0,True,0.642,3,False,left,0.0,1.4255,1.7594,0.334,0.2336,0.7344,0.5008,A
133,0.49919,0.1,1,0.2496,0.32447,0.66559,133,2.40444,0.336,0.1664,0.66559,5,3D1U,1.0,True,2.076,3,False,left,0.0,0.2581,0.9249,0.6667,1.5911,2.0913,0.5002,A
134,0.49919,1.2,1,0.21632,0.21632,0.42431,134,1.40606,-0.9,-0.44927,0.04992,5,lapse_rate,2.0,True,3.625,0,False,right,0.0,0.2242,0.2748,0.0506,0.6997,1.1993,0.4997,V
135,0.49919,1.2,1,0.26624,0.35775,0.60735,135,2.3462,0.234,0.11648,0.61567,5,2U1D,1.0,True,1.249,5,False,left,0.0,0.2727,0.8893,0.6166,1.4981,1.9975,0.4994,A
136,0.49919,0.1,1,0.22464,0.30784,0.73215,136,2.22973,-0.072,-0.03328,0.46591,5,2D1U,2.0,True,0.334,4,False,right,0.0,0.2297,0.6965,0.4668,1.4304,1.9296,0.4992,A
137,0.49919,1.2,2,0.35775,0.35775,0.48255,137,2.31291,0.234,0.11648,0.61567,5,2U1D,2.0,True,0.333,5,False,right,0.0,1.3503,1.9671,0.6168,0.3669,0.8671,0.5002,A
138,0.49919,0.1,1,0.2496,0.37439,0.57407,138,2.36284,0.336,0.1664,0.66559,5,3D1U,2.0,False,0.534,3,False,right,0.0,0.2552,0.9217,0.6665,1.4964,1.9967,0.5003,A
139,0.49919,1.2,1,0.22464,0.37439,0.50751,139,1.93852,-0.33,-0.1664,0.33279,5,3U1D,1.0,False,0.909,3,False,left,0.0,0.2349,0.5679,0.3329,1.076,1.5762,0.5002,A
140,0.49919,0.1,2,0.36607,0.40767,0.77375,140,2.51259,-0.072,-0.03328,0.46591,5,2D1U,1.0,True,0.7,4,False,left,0.0,1.6477,2.114,0.4662,0.3725,0.8731,0.5006,V
141,0.49919,0.1,2,0.2496,0.2912,0.69055,141,2.67901,0.9,0.44927,0.94847,5,lapse_rate,2.0,True,0.393,0,False,right,0.0,1.448,2.3982,0.9502,0.256,0.756,0.5001,V
142,0.49919,1.2,2,0.25792,0.40767,0.66559,142,2.52924,0.39,0.19136,0.69887,5,3D1U,2.0,True,0.333,4,True,right,0.0,1.4281,2.1275,0.6994,0.261,0.7613,0.5003,A
143,0.49919,0.1,1,0.28288,0.30784,0.48255,143,2.16317,0.18,0.09152,0.59071,5,2U1D,1.0,True,0.65,6,True,left,0.0,0.2929,0.8852,0.5924,1.368,1.8674,0.4994,A
144,0.49919,1.2,1,0.23296,0.32447,0.89023,144,2.25469,-0.384,-0.19136,0.30784,5,3U1D,2.0,True,1.059,3,False,right,0.0,0.2408,0.5494,0.3086,1.4406,1.9415,0.5009,A
145,0.49919,0.1,2,0.37439,0.39103,0.44927,145,2.20475,-0.018,-0.00832,0.49087,5,2D1U,1.0,True,0.626,4,False,left,0.0,1.3314,1.8222,0.4908,0.3807,0.8804,0.4997,V
146,0.49919,1.2,2,0.43263,0.41599,0.47423,146,2.31291,-0.018,-0.00832,0.49087,5,2D1U,2.0,False,0.259,4,False,right,0.0,1.4169,1.9084,0.4915,0.442,0.9418,0.4997,A
147,0.49919,0.1,1,0.34111,0.28288,0.67391,147,2.3878,0.18,0.09152,0.59071,5,2U1D,1.0,True,0.501,6,True,left,0.0,0.3451,0.9369,0.5918,1.6125,2.1123,0.4998,A
148,0.49919,1.2,1,0.38271,0.43263,0.51583,148,2.1382,-0.384,-0.19136,0.30784,5,3U1D,2.0,True,0.625,3,False,right,0.0,0.3903,0.6986,0.3083,1.2159,1.716,0.5001,A
149,0.49919,0.1,2,0.38271,0.33279,0.88191,149,2.79547,0.39,0.19136,0.69887,5,3D1U,2.0,True,1.859,4,True,right,0.0,1.7753,2.4755,0.7003,0.3926,0.892,0.4993,V
150,0.49919,1.2,1,0.27456,0.44095,0.46591,150,2.37948,0.39,0.19136,0.69887,5,3D1U,1.0,True,0.326,4,True,left,0.0,0.2782,0.9786,0.7004,1.4448,1.9448,0.5001,V
151,0.49919,0.1,1,0.34943,0.40767,0.81535,151,2.53755,-0.072,-0.03328,0.46591,5,2D1U,2.0,True,0.526,5,True,right,0.0,0.3566,0.8234,0.4668,1.6399,2.1406,0.5008,V
152,0.49919,1.2,1,0.39935,0.22464,0.55743,152,1.98845,-0.384,-0.19136,0.30784,5,3U1D,2.0,True,0.392,3,False,right,0.0,0.4066,0.716,0.3093,1.2732,1.773,0.4998,A
153,0.49919,0.1,1,0.39935,0.25792,0.69887,153,2.52092,0.336,0.1664,0.66559,5,3D1U,1.0,True,0.408,5,True,left,0.0,0.4033,1.0702,0.6669,1.7699,2.2707,0.5008,V
154,0.49919,1.2,2,0.40767,0.34111,0.73215,154,2.64571,0.336,0.1664,0.66559,5,3D1U,2.0,True,0.366,5,True,right,0.0,1.646,2.3127,0.6667,0.4131,0.9127,0.4996,A
155,0.49919,0.1,1,0.25792,0.43263,0.59071,155,2.24636,-0.072,-0.03328,0.46591,5,2D1U,2.0,True,0.3,5,True,right,0.0,0.2633,0.7301,0.4668,1.3216,1.8215,0.5,V
156,0.49919,1.2,1,0.39103,0.29952,0.84863,156,2.60412,0.126,0.06656,0.56575,5,2U1D,2.0,False,0.726,6,False,right,0.0,0.3969,0.963,0.5661,1.8135,2.3134,0.4999,A
157,0.49919,0.1,1,0.41599,0.34943,0.66559,157,2.59579,0.336,0.1664,0.66559,5,3D1U,1.0,True,0.368,5,True,left,0.0,0.4243,1.0913,0.667,1.7581,2.2576,0.4995,A
158,0.49919,1.2,2,0.34111,0.34943,0.74879,158,2.57915,0.282,0.14144,0.64063,5,3D1U,2.0,True,0.25,5,False,right,0.0,1.6015,2.243,0.6415,0.3515,0.8521,0.5006,A
159,0.49919,0.1,2,0.25792,0.26624,0.66559,159,2.02173,-0.33,-0.1664,0.33279,5,3U1D,1.0,True,0.367,4,True,left,0.0,1.4277,1.7606,0.333,0.2607,0.7607,0.4999,A
160,0.49919,1.2,1,0.2496,0.30784,0.48255,160,2.03005,-0.018,-0.00832,0.49087,5,2D1U,2.0,True,0.652,6,True,right,0.0,0.2557,0.7482,0.4924,1.2308,1.7306,0.4998,V
161,0.49919,0.1,1,0.39103,0.39103,0.57407,161,2.44603,0.18,0.09152,0.59071,5,2U1D,1.0,True,0.259,7,True,left,0.0,0.3971,0.9894,0.5923,1.5634,2.0648,0.5014,V
162,0.49919,1.2,1,0.38271,0.34943,0.54911,162,2.11323,-0.33,-0.1664,0.33279,5,3U1D,2.0,True,0.218,4,True,right,0.0,0.3877,0.7209,0.3332,1.271,1.7714,0.5004,A
163,0.49919,0.1,1,0.29952,0.24128,0.40767,163,1.93853,-0.018,-0.00832,0.49087,5,2D1U,1.0,False,3.025,6,True,left,0.0,0.3105,0.8018,0.4913,1.2102,1.7105,0.5003,A
164,0.49919,1.2,2,0.37439,0.40767,0.47423,164,2.34619,0.18,0.09152,0.59071,5,2U1D,2.0,True,0.2,7,True,right,0.0,1.3574,1.949,0.5916,0.3826,0.8825,0.4999,V
165,0.49919,0.1,2,0.31616,0.31616,0.64063,165,2.41277,0.282,0.14144,0.64063,5,3D1U,2.0,True,0.709,5,False,right,0.0,1.4676,2.1085,0.6409,0.3249,0.8252,0.5002,V
166,0.49919,1.2,1,0.30784,0.29952,0.74047,166,2.48765,0.282,0.14144,0.64063,5,3D1U,1.0,True,0.358,5,False,left,0.0,0.3151,0.9564,0.6413,1.698,2.1985,0.5004,A
167,0.49919,0.1,2,0.25792,0.32447,0.41599,167,2.06332,0.126,0.06656,0.56575,5,2U1D,2.0,True,0.992,8,True,right,0.0,1.1848,1.7515,0.5667,0.2682,0.7682,0.5,V
168,0.49919,1.2,1,0.2912,0.2912,0.51583,168,2.21309,0.228,0.11648,0.61567,5,3D1U,1.0,True,0.467,5,False,left,0.0,0.2979,0.9142,0.6163,1.4309,1.9317,0.5007,V
169,0.49919,0.1,2,0.34111,0.30784,0.64063,169,2.25468,-0.072,-0.03328,0.46591,5,2D1U,1.0,True,0.85,7,True,left,0.0,1.4908,1.9574,0.4665,0.3494,0.8498,0.5005,A
170,0.49919,1.2,1,0.29952,0.22464,0.73215,170,2.08829,-0.33,-0.1664,0.33279,5,3U1D,2.0,True,0.334,4,True,right,0.0,0.3071,0.6403,0.3332,1.3739,1.8742,0.5003,V
171,0.49919,0.1,1,0.21632,0.32447,0.70719,171,2.11324,-0.276,-0.14144,0.36607,5,3U1D,2.0,True,0.401,4,False,right,0.0,0.2214,0.5878,0.3664,1.2959,1.7961,0.5002,V
172,0.49919,1.2,2,0.2912,0.29952,0.44095,172,1.89693,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,0.726,4,False,left,0.0,1.2426,1.6084,0.3658,0.3002,0.8001,0.4999,A
173,0.49919,0.1,2,0.42431,0.35775,0.59071,173,2.33787,-0.072,-0.03328,0.46591,5,2D1U,1.0,True,1.768,7,True,left,0.0,1.5238,1.9898,0.466,0.4311,0.9314,0.5003,V
174,0.49919,1.2,1,0.24128,0.30784,0.73215,174,2.39613,0.228,0.11648,0.61567,5,3D1U,1.0,True,0.667,5,False,left,0.0,0.2444,0.861,0.6167,1.5947,2.0945,0.4998,V
175,0.49919,0.1,2,0.19968,0.43263,0.44927,175,2.14652,0.126,0.06656,0.56575,5,2U1D,2.0,True,0.25,8,True,right,0.0,1.1552,1.7214,0.5663,0.2054,0.7051,0.4997,A
176,0.49919,1.2,2,0.24128,0.21632,0.65727,176,1.98013,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,0.584,4,False,left,0.0,1.4092,1.776,0.3669,0.2511,0.751,0.4999,V
177,0.49919,0.1,2,0.208,0.29952,0.68223,177,2.22141,0.072,0.03328,0.53247,5,2U1D,2.0,True,0.284,8,False,right,0.0,1.396,1.9293,0.5334,0.213,0.7134,0.5004,V
178,0.49919,1.2,2,0.30784,0.39103,0.49087,178,2.3046,0.228,0.11648,0.61567,5,3D1U,1.0,False,0.56,5,False,left,0.0,1.3084,1.9252,0.6168,0.317,0.8171,0.5,A
179,0.49919,0.1,1,0.28288,0.34111,0.54911,179,2.06332,-0.222,-0.10816,0.39103,5,3U1D,2.0,True,0.267,4,False,right,0.0,0.289,0.6813,0.3923,1.2307,1.7307,0.5,A
180,0.49919,1.2,2,0.38271,0.25792,0.42431,180,2.055,-0.018,-0.00832,0.49087,5,2D1U,2.0,False,0.341,8,True,right,0.0,1.3132,1.8046,0.4914,0.3877,0.888,0.5002,V
181,0.49919,0.1,1,0.25792,0.34111,0.56575,181,2.19644,0.072,0.03328,0.53247,5,2U1D,1.0,True,0.36,8,False,left,0.0,0.2675,0.801,0.5335,1.3677,1.8676,0.4999,V
182,0.49919,1.2,2,0.2496,0.25792,0.80703,182,2.32125,0.018,0.00832,0.50751,5,2U1D,1.0,False,0.826,8,False,left,0.0,1.5606,2.0694,0.5088,0.2528,0.7525,0.4997,V
183,0.49919,0.1,2,0.36607,0.27456,0.78207,183,2.56252,0.282,0.14144,0.64063,5,3D1U,2.0,True,0.116,6,True,right,0.0,1.6579,2.2991,0.6412,0.3745,0.8747,0.5001,A
184,0.49919,1.2,2,0.41599,0.26624,0.82367,184,2.471,-0.072,-0.03328,0.46591,5,2D1U,2.0,False,0.408,9,True,right,0.0,1.749,2.2156,0.4666,0.4237,0.9236,0.4999,V
185,0.49919,0.1,1,0.44927,0.28288,0.75711,185,2.37948,-0.222,-0.10816,0.39103,5,3U1D,2.0,True,0.366,4,False,right,0.0,0.4594,0.852,0.3925,1.6106,2.11,0.4993,V
186,0.49919,1.2,2,0.208,0.38271,0.85695,186,2.33788,-0.222,-0.10816,0.39103,5,3U1D,2.0,False,1.566,4,False,right,0.0,1.5738,1.9647,0.3909,0.2153,0.7146,0.4993,V
187,0.49919,0.1,2,0.24128,0.40767,0.81535,187,2.40444,-0.126,-0.06656,0.44095,5,2D1U,1.0,True,0.576,9,False,left,0.0,1.5646,2.0064,0.4418,0.2477,0.7481,0.5004,A
188,0.49919,1.2,2,0.34943,0.32447,0.71551,188,2.25467,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,1.099,5,True,left,0.0,1.5764,1.9431,0.3667,0.3608,0.8599,0.4992,V
189,0.49919,0.1,2,0.38271,0.44927,0.63231,189,2.60411,0.282,0.14144,0.64063,5,3D1U,2.0,True,0.292,6,True,right,0.0,1.5203,2.162,0.6417,0.3876,0.8875,0.4999,V
190,0.49919,1.2,1,0.44095,0.30784,0.68223,190,2.46268,0.072,0.03328,0.53247,5,2U1D,1.0,True,0.325,9,True,left,0.0,0.4495,0.9829,0.5334,1.6659,2.1662,0.5003,A
191,0.49919,0.1,2,0.21632,0.24128,0.56575,191,2.05501,0.072,0.03328,0.53247,5,2U1D,2.0,True,0.234,9,True,right,0.0,1.2887,1.8219,0.5331,0.2218,0.7223,0.5005,A
192,0.49919,1.2,1,0.21632,0.37439,0.73215,192,2.18812,-0.276,-0.14144,0.36607,5,3U1D,2.0,True,0.198,5,True,right,0.0,0.2244,0.5902,0.3658,1.3245,1.8247,0.5002,V
193,0.49919,0.1,2,0.2496,0.30784,0.85695,193,2.27965,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,0.476,5,True,left,0.0,1.613,1.9795,0.3666,0.2541,0.7541,0.5,A
194,0.49919,1.2,2,0.208,0.38271,0.83199,194,2.4294,0.018,0.00832,0.50751,5,2U1D,2.0,True,0.284,10,True,right,0.0,1.5522,2.0601,0.5079,0.2179,0.7186,0.5007,V
195,0.49919,0.1,1,0.40767,0.25792,0.68223,195,2.48764,0.282,0.14144,0.64063,5,3D1U,1.0,True,1.484,6,True,left,0.0,0.4108,1.0531,0.6423,1.7365,2.2368,0.5003,V
196,0.49919,1.2,2,0.44095,0.25792,0.53247,196,2.17148,-0.126,-0.06656,0.44095,5,2D1U,1.0,True,0.534,9,False,left,0.0,1.4802,1.9211,0.4409,0.4456,0.9464,0.5008,V
197,0.49919,0.1,1,0.43263,0.40767,0.72383,197,2.57083,0.018,0.00832,0.50751,5,2U1D,1.0,True,0.468,10,True,left,0.0,0.4438,0.9512,0.5073,1.677,2.1769,0.4999,A
198,0.49919,1.2,1,0.28288,0.27456,0.62399,198,2.07165,-0.222,-0.10816,0.39103,5,3U1D,2.0,True,0.95,6,True,right,0.0,0.2924,0.6847,0.3923,1.3096,1.8085,0.4989,A
199,0.49919,0.1,2,0.44095,0.28288,0.44927,199,2.28796,0.228,0.11648,0.61567,5,3D1U,2.0,True,3.216,7,True,right,0.0,1.3944,2.0114,0.617,0.4442,0.9444,0.5002,A
200,0.49919,1.2,2,0.38271,0.2912,0.77375,200,2.41276,-0.072,-0.03328,0.46591,5,2D1U,1.0,True,1.15,10,True,left,0.0,1.6624,2.1287,0.4663,0.3875,0.8875,0.5,V
201,0.49919,0.1,2,0.35775,0.25792,0.46591,201,2.04668,-0.072,-0.03328,0.46591,5,2D1U,1.0,True,0.633,10,True,left,0.0,1.3345,1.8008,0.4663,0.3682,0.8674,0.4992,A
202,0.49919,1.2,1,0.23296,0.30784,0.68223,202,2.21309,-0.018,-0.00832,0.49087,5,2D1U,2.0,True,0.3,10,False,right,0.0,0.2374,0.7293,0.4918,1.4127,1.9121,0.4994,A
203,0.49919,0.1,1,0.39103,0.28288,0.69055,203,2.47932,0.228,0.11648,0.61567,5,3D1U,1.0,True,0.6,7,True,left,0.0,0.4002,1.0174,0.6172,1.7082,2.2082,0.5,V
204,0.49919,1.2,1,0.2496,0.2496,0.52415,204,1.91357,-0.222,-0.10816,0.39103,5,3U1D,2.0,True,1.608,6,True,right,0.0,0.2584,0.6512,0.3928,1.1759,1.676,0.5001,V
205,0.49919,0.1,1,0.29952,0.43263,0.69055,205,2.40444,-0.036,-0.01664,0.48255,5,2U1D,2.0,True,3.008,10,False,right,0.0,0.3085,0.7924,0.4839,1.4847,1.984,0.4993,V
206,0.49919,1.2,1,0.44095,0.36607,0.77375,206,2.57083,-0.018,-0.00832,0.49087,5,2D1U,2.0,True,5.784,10,False,right,0.0,0.445,0.9383,0.4933,1.7122,2.2126,0.5005,V
207,0.49919,0.1,1,0.2496,0.44927,0.74879,207,2.33788,-0.222,-0.10816,0.39103,5,3U1D,1.0,False,4.824,6,True,left,0.0,0.2542,0.6456,0.3914,1.3962,1.8951,0.4989,V
208,0.49919,1.2,1,0.37439,0.34943,0.73215,208,2.32123,-0.276,-0.14144,0.36607,5,3U1D,2.0,True,0.392,7,True,right,0.0,0.3796,0.7471,0.3675,1.4797,1.9803,0.5006,A
209,0.49919,0.1,1,0.38271,0.39103,0.55743,209,2.44603,0.228,0.11648,0.61567,5,3D1U,1.0,True,0.968,7,True,left,0.0,0.3911,1.0091,0.618,1.5673,2.0668,0.4995,A
210,0.49919,1.2,2,0.32447,0.36607,0.69887,210,2.37115,-0.036,-0.01664,0.48255,5,2U1D,1.0,True,0.292,10,False,left,0.0,1.5289,2.0121,0.4833,0.3292,0.8296,0.5004,A
211,0.49919,0.1,1,0.25792,0.43263,0.61567,211,2.32124,0.036,0.01664,0.51583,5,2D1U,1.0,True,0.284,10,False,left,0.0,0.2656,0.7829,0.5173,1.3991,1.8996,0.5005,A
212,0.49919,1.2,1,0.32447,0.36607,0.61567,212,2.17147,-0.276,-0.14144,0.36607,5,3U1D,2.0,True,1.183,7,True,right,0.0,0.3298,0.697,0.3672,1.3128,1.8139,0.5011,A
213,0.49919,0.1,2,0.37439,0.32447,0.54911,213,2.11323,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,0.117,7,True,left,0.0,1.4361,1.802,0.3659,0.3858,0.8849,0.4991,V
214,0.49919,1.2,2,0.41599,0.34943,0.79871,214,2.57083,0.018,0.00832,0.50751,5,2U1D,1.0,False,1.559,10,False,left,0.0,1.7253,2.2336,0.5083,0.4255,0.9244,0.4989,V
215,0.49919,0.1,2,0.44927,0.27456,0.81535,215,2.5542,0.036,0.01664,0.51583,5,2D1U,2.0,True,1.925,10,False,right,0.0,1.77,2.2866,0.5167,0.454,0.9532,0.4992,A
216,0.49919,1.2,1,0.44095,0.30784,0.87359,216,2.71228,0.174,0.0832,0.59071,5,3D1U,1.0,True,0.609,7,False,left,0.0,0.4478,1.0394,0.5916,1.9143,2.4142,0.5,V
217,0.49919,0.1,2,0.31616,0.21632,0.45759,217,2.07997,0.174,0.0832,0.59071,5,3D1U,2.0,True,0.566,7,False,right,0.0,1.2791,1.8717,0.5925,0.3215,0.8218,0.5003,V
218,0.49919,1.2,1,0.34943,0.35775,0.45759,218,2.05499,-0.222,-0.10816,0.39103,5,3U1D,1.0,False,0.641,8,True,left,0.0,0.361,0.7523,0.3913,1.2109,1.7106,0.4997,A
219,0.49919,0.1,1,0.29952,0.32447,0.74879,219,2.23804,-0.276,-0.14144,0.36607,5,3U1D,2.0,True,1.383,9,True,right,0.0,0.3026,0.6704,0.3678,1.4194,1.9205,0.5011,A
220,0.49919,1.2,2,0.34943,0.39935,0.64895,220,2.38779,-0.018,-0.00832,0.49087,5,2D1U,1.0,True,1.366,10,False,left,0.0,1.5074,1.9983,0.4909,0.3573,0.8579,0.5005,V
221,0.49919,0.1,2,0.29952,0.40767,0.79871,221,2.53756,0.072,0.03328,0.53247,5,2U1D,1.0,False,0.618,11,True,left,0.0,1.605,2.1377,0.5328,0.3051,0.8046,0.4994,A
222,0.49919,1.2,1,0.29952,0.39103,0.41599,222,2.17148,0.126,0.06656,0.56575,5,2U1D,1.0,True,1.159,11,False,left,0.0,0.3045,0.8716,0.5671,1.2883,1.7883,0.5,V
223,0.49919,0.1,2,0.42431,0.34111,0.78207,223,2.63739,0.174,0.0832,0.59071,5,3D1U,2.0,True,0.517,7,False,right,0.0,1.7185,2.3103,0.5918,0.4352,0.9353,0.5002,A
224,0.49919,1.2,2,0.25792,0.29952,0.89855,224,2.44605,-0.018,-0.00832,0.49087,5,2D1U,1.0,True,4.525,10,False,left,0.0,1.6629,2.1555,0.4926,0.2629,0.7634,0.5005,A
225,0.49919,0.1,2,0.44095,0.41599,0.59903,225,2.47099,0.036,0.01664,0.51583,5,2D1U,2.0,True,7.925,10,False,right,0.0,1.548,2.0654,0.5174,0.4488,0.949,0.5002,A
226,0.49919,1.2,2,0.21632,0.36607,0.69055,226,2.1382,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,0.349,9,True,left,0.0,1.4152,1.7816,0.3664,0.2229,0.7234,0.5005,A
227,0.49919,0.1,1,0.28288,0.34943,0.69887,227,2.39612,0.126,0.06656,0.56575,5,2U1D,1.0,True,0.375,11,False,left,0.0,0.292,0.8586,0.5666,1.5587,2.0587,0.5,A
228,0.49919,1.2,1,0.37439,0.29952,0.57407,228,2.263,0.036,0.01664,0.51583,5,2D1U,2.0,False,0.334,10,False,right,0.0,0.3839,0.9006,0.5167,1.476,1.9755,0.4995,A
229,0.49919,0.1,2,0.31616,0.30784,0.73215,229,2.40445,0.09,0.0416,0.54911,5,2D1U,2.0,True,0.409,11,True,right,0.0,1.5569,2.1077,0.5508,0.3241,0.8235,0.4994,V
230,0.49919,1.2,1,0.30784,0.32447,0.80703,230,2.3046,-0.276,-0.14144,0.36607,5,3U1D,2.0,True,0.117,9,True,right,0.0,0.3139,0.6804,0.3665,1.4879,1.9892,0.5013,A
231,0.49919,0.1,2,0.34111,0.32447,0.79871,231,2.52091,0.12,0.05824,0.55743,5,3D1U,1.0,False,0.15,7,False,left,0.0,1.6524,2.2108,0.5584,0.3521,0.8523,0.5002,A
232,0.49919,1.2,1,0.36607,0.42431,0.65727,232,2.49595,0.09,0.0416,0.54911,5,2D1U,2.0,False,0.976,11,True,right,0.0,0.375,0.9257,0.5507,1.5831,2.0834,0.5003,A
233,0.49919,0.1,1,0.26624,0.30784,0.56575,233,2.22973,0.174,0.0832,0.59071,5,3D1U,1.0,True,0.325,8,True,left,0.0,0.2728,0.865,0.5923,1.4312,1.9313,0.5001,V
234,0.49919,1.2,1,0.39935,0.29952,0.75711,234,2.48764,0.072,0.03328,0.53247,5,2U1D,2.0,False,0.115,12,True,right,0.0,0.4054,0.9389,0.5335,1.6971,2.1975,0.5004,A
235,0.49919,0.1,1,0.28288,0.42431,0.50751,235,2.27964,0.126,0.06656,0.56575,5,2U1D,1.0,True,1.583,13,True,left,0.0,0.2932,0.8597,0.5665,1.3683,1.8683,0.5,A
236,0.49919,1.2,2,0.22464,0.32447,0.51583,236,1.95516,-0.222,-0.10816,0.39103,5,3U1D,2.0,False,0.508,10,True,right,0.0,1.251,1.6428,0.3917,0.2343,0.7343,0.5,V
237,0.49919,0.1,1,0.44095,0.39935,0.54079,237,2.47099,0.174,0.0832,0.59071,5,3D1U,1.0,True,1.168,8,True,left,0.0,0.4507,1.0432,0.5925,1.5844,2.0841,0.4996,A
238,0.49919,1.2,2,0.39103,0.208,0.88191,238,2.57084,0.174,0.0832,0.59071,5,3D1U,2.0,True,0.457,8,True,right,0.0,1.7779,2.3695,0.5916,0.394,0.8938,0.4998,A
239,0.49919,0.1,2,0.34943,0.28288,0.58239,239,2.28796,0.144,0.07488,0.57407,5,2D1U,1.0,False,0.892,11,False,left,0.0,1.4396,2.0155,0.5759,0.357,0.857,0.5,A
240,0.49919,1.2,2,0.43263,0.2496,0.44927,240,2.19644,0.126,0.06656,0.56575,5,2U1D,1.0,False,0.35,13,True,left,0.0,1.3882,1.9547,0.5665,0.4377,0.9376,0.4999,A
241,0.49919,0.1,2,0.25792,0.42431,0.69055,241,2.23804,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,0.315,11,True,left,0.0,1.4594,1.826,0.3666,0.2691,0.7679,0.4988,V
242,0.49919,1.2,1,0.30784,0.38271,0.79871,242,2.35452,-0.276,-0.14144,0.36607,5,3U1D,2.0,True,0.342,11,True,right,0.0,0.3127,0.6791,0.3664,1.4789,1.9784,0.4995,A
243,0.49919,0.1,1,0.28288,0.34943,0.45759,243,1.95516,-0.276,-0.14144,0.36607,5,3U1D,2.0,True,0.325,11,True,right,0.0,0.2887,0.6553,0.3666,1.1129,1.6138,0.5009,V
244,0.49919,1.2,1,0.2496,0.33279,0.49087,244,2.16316,0.18,0.09152,0.59071,5,2U1D,1.0,True,0.425,13,False,left,0.0,0.2539,0.8448,0.5909,1.3362,1.8395,0.5033,A
