,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
69,0.49741,1.2,2,0.37306,0.37306,0.46425,69,2.66115,0.9,0.44767,0.95337,5,lapse_rate,2.0,True,0.43,0,False,right,0.0,0.0005753003060817719,2.6653324998915195,2.6647571995854378,0.3651236998848617,0.8658107998780906,0.5006870999932289,
70,0.49741,0.1,1,0.35648,0.28187,0.77098,70,2.34612,-0.12,-0.05803,0.43938,5,2U1D,2.0,True,0.387,3,True,right,0.0,0.0007114000618457794,2.349418300203979,2.3487069001421332,1.566162799950689,2.066681600175798,0.5005188002251089,
71,0.49741,1.2,1,0.26528,0.33161,0.51399,71,2.12228,0.032,0.01658,0.51399,5,1D1U,2.0,False,1.933,6,False,right,0.0,0.0007154000923037529,2.1307610999792814,2.1300456998869777,1.288757599890232,1.7889457996934652,0.5001881998032331,
72,0.49741,0.1,1,0.38964,0.22383,0.66321,72,2.72746,0.9,0.44767,0.95337,5,lapse_rate,1.0,True,0.367,0,False,left,0.0,0.0007472997531294823,2.7405030000954866,2.739755700342357,2.007331000175327,2.5068207001313567,0.49948969995602965,
73,0.49741,0.1,1,0.3399,0.41451,0.63834,73,2.3627,-0.048,-0.02487,0.47254,5,2U1D,2.0,True,0.681,4,True,right,0.0,0.0002883998677134514,2.373234299942851,2.3729459000751376,1.4484349000267684,1.9483984000980854,0.49996350007131696,
74,0.49741,1.2,1,0.27357,0.38964,0.63834,74,2.55336,0.504,0.2487,0.7544,5,2D1U,1.0,True,1.756,3,True,left,0.0,0.0007171998731791973,2.5648608999326825,2.5641437000595033,1.6646587001159787,2.1651282999664545,0.5004695998504758,
75,0.49741,0.1,1,0.29845,0.28187,0.5886,75,2.09742,-0.144,-0.07461,0.43109,5,1U1D,1.0,False,3.274,6,True,left,0.0,0.0007563000544905663,2.098555199801922,2.0977988997474313,1.3149136998690665,1.8152290997095406,0.5003153998404741,
76,0.49741,1.2,1,0.24041,0.29845,0.76269,76,2.1886,-0.216,-0.10777,0.38964,5,1U1D,2.0,True,0.607,7,True,right,0.0,0.0002598999999463558,2.1811648001894355,2.180904900189489,1.3891743002459407,1.8892644001170993,0.5000900998711586,
77,0.49741,0.1,1,0.22383,0.36477,0.77927,77,2.42072,0.104,0.04974,0.55544,5,1D1U,1.0,True,0.991,7,True,left,0.0,0.000687700230628252,2.414385700132698,2.4136979999020696,1.5565315000712872,2.056285100057721,0.499753599986434,
78,0.49741,0.1,1,0.43109,0.40622,0.82072,78,3.10881,0.9,0.44767,0.95337,5,lapse_rate,1.0,True,0.409,0,False,left,0.0,0.0007651997730135918,3.1058979998342693,3.1051328000612557,2.2056648996658623,2.705914099700749,0.5002492000348866,
