,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
84,0.49844,0.1,2,0.41537,0.35721,0.83904,84,2.47558,-0.266,-0.13292,0.36552,5,2U1D,1.0,True,0.332,2,False,left,0.0,1.7655,2.1336,0.3681,0.425,0.9243,0.4993,A
85,0.49844,1.2,2,0.35721,0.39875,0.50675,85,2.52542,0.53,0.26583,0.76427,5,3D1U,2.0,True,0.291,1,False,right,0.0,1.3718,2.1383,0.7665,0.3626,0.8628,0.5002,A
86,0.49844,0.1,2,0.42367,0.27414,0.80581,86,2.20974,-0.582,-0.29076,0.20768,5,3U1D,1.0,True,0.259,3,False,left,0.0,1.7441,1.9509,0.2068,0.4348,0.9343,0.4995,A
87,0.49844,1.2,1,0.34891,0.2243,0.58151,87,1.86084,-0.582,-0.29076,0.20768,5,3U1D,2.0,True,0.267,3,False,right,0.0,0.3583,0.5669,0.2086,1.1504,1.6505,0.5001,V
88,0.49844,0.1,1,0.27414,0.25753,0.82242,88,2.23467,-0.23,-0.1163,0.38214,5,2U1D,2.0,True,0.3,2,False,right,0.0,0.2823,0.6658,0.3836,1.4903,1.9912,0.5009,V
89,0.49844,1.2,2,0.21599,0.29076,0.65628,89,2.42574,0.53,0.26583,0.76427,5,3D1U,2.0,True,0.3,1,False,right,0.0,1.3822,2.1501,0.7679,0.224,0.7238,0.4998,A
90,0.49844,0.1,2,0.21599,0.43198,0.51505,90,1.7113,-0.9,-0.44859,0.04984,5,lapse_rate,1.0,True,0.225,0,False,left,0.0,1.2435,1.2936,0.0501,0.2269,0.7268,0.4999,V
91,0.49844,0.1,2,0.34891,0.37383,0.46521,91,2.41743,0.466,0.2326,0.73104,5,2D1U,2.0,True,0.225,3,False,right,0.0,1.3235,2.0567,0.7332,0.3571,0.8571,0.4999,A
92,0.49844,1.2,2,0.42367,0.33229,0.73935,92,2.74141,0.494,0.24922,0.74766,5,3D1U,2.0,True,0.293,2,True,right,0.0,1.6708,2.4218,0.751,0.4302,0.9302,0.5,A
93,0.49844,0.1,2,0.3406,0.40706,0.6812,93,1.97714,-0.9,-0.44859,0.04984,5,lapse_rate,1.0,True,0.35,0,False,left,0.0,1.5334,1.5837,0.0503,0.35,0.8501,0.5001,V
94,0.49844,0.1,2,0.44029,0.30737,0.62305,94,2.07683,-0.582,-0.29076,0.20768,5,3U1D,1.0,True,0.29,3,False,left,0.0,1.574,1.7821,0.2081,0.4483,0.9483,0.5,A
95,0.49844,1.2,2,0.29076,0.43198,0.87227,95,2.47559,-0.23,-0.1163,0.38214,5,2U1D,1.0,True,0.659,2,False,left,0.0,1.6748,2.0578,0.383,0.3001,0.8015,0.5015,A
96,0.49844,0.1,1,0.35721,0.42367,0.5649,96,2.55865,0.43,0.21599,0.71443,5,2D1U,1.0,True,0.457,4,True,left,0.0,0.3621,1.0785,0.7164,1.6456,2.1455,0.5,A
97,0.49844,1.2,1,0.28245,0.32399,0.85565,97,2.67496,0.43,0.21599,0.71443,5,2D1U,2.0,False,0.465,4,True,right,0.0,0.2897,1.0066,0.7169,1.8642,2.3648,0.5006,V
98,0.49844,1.2,1,0.37383,0.35721,0.52336,98,2.69987,0.9,0.44859,0.94703,5,lapse_rate,1.0,True,0.317,0,False,left,0.0,0.3857,1.3361,0.9504,1.8601,2.3606,0.5006,V
99,0.49844,0.1,1,0.28245,0.42367,0.63966,99,2.06852,-0.546,-0.27414,0.2243,5,3U1D,2.0,True,0.282,3,False,right,0.0,0.2863,0.5107,0.2243,1.1526,1.6531,0.5004,A
100,0.49844,1.2,1,0.31568,0.24091,0.76427,100,2.56696,0.494,0.24922,0.74766,5,3D1U,1.0,True,0.475,2,True,left,0.0,0.3218,1.0719,0.7501,1.8382,2.3384,0.5002,A
101,0.49844,0.1,2,0.38214,0.29906,0.40706,101,1.99376,-0.194,-0.09969,0.40706,5,2U1D,1.0,True,0.626,2,False,left,0.0,1.2995,1.706,0.4065,0.39,0.8899,0.4999,V
102,0.49844,1.2,2,0.44029,0.31568,0.72274,102,2.20145,-0.546,-0.27414,0.2243,5,3U1D,1.0,True,0.434,3,False,left,0.0,1.6769,1.9005,0.2236,0.451,0.9514,0.5004,V
103,0.49844,0.1,1,0.29076,0.29076,0.74766,103,2.77465,0.9,0.44859,0.94703,5,lapse_rate,1.0,True,0.367,0,False,left,0.0,0.2942,1.2438,0.9497,1.9954,2.4945,0.4991,V
104,0.49844,0.1,2,0.39875,0.24091,0.41537,104,2.30113,0.494,0.24922,0.74766,5,3D1U,2.0,True,0.293,2,True,right,0.0,1.3267,2.0773,0.7506,0.4097,0.9097,0.5,V
105,0.49844,1.2,2,0.29906,0.29076,0.63966,105,2.45896,0.466,0.2326,0.73104,5,2D1U,2.0,True,0.283,5,True,right,0.0,1.4446,2.1776,0.733,0.3028,0.803,0.5003,V
106,0.49844,0.1,2,0.31568,0.20768,0.76427,106,2.19313,-0.194,-0.09969,0.40706,5,2U1D,1.0,True,0.409,2,False,left,0.0,1.5892,1.9979,0.4087,0.3223,0.8217,0.4994,V
107,0.49844,1.2,1,0.40706,0.31568,0.48182,107,2.12667,-0.158,-0.08307,0.42367,5,2U1D,1.0,False,0.683,2,False,left,0.0,0.4156,0.8406,0.425,1.3241,1.8251,0.501,V
108,0.49844,0.1,1,0.28245,0.40706,0.81412,108,2.73311,0.458,0.2326,0.73104,5,3D1U,1.0,True,0.841,2,False,left,0.0,0.2871,1.021,0.7339,1.8369,2.3369,0.5,A
109,0.49844,1.2,2,0.44029,0.24091,0.73104,109,2.13498,-0.546,-0.27414,0.2243,5,3U1D,1.0,True,0.676,3,False,left,0.0,1.6845,1.9099,0.2254,0.4516,0.9512,0.4997,V
110,0.49844,0.1,1,0.2326,0.29076,0.70612,110,2.67495,0.9,0.44859,0.94703,5,lapse_rate,1.0,True,0.34,0,False,left,0.0,0.2431,1.1927,0.9496,1.9017,2.4013,0.4995,V
111,0.49844,0.1,1,0.43198,0.25753,0.74766,111,2.66665,0.466,0.2326,0.73104,5,2D1U,1.0,True,0.316,5,True,left,0.0,0.438,1.17,0.7321,1.9197,2.4202,0.5005,A
